#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,1.05746,0.688093,0,-2.63022,0.232479,0,-5.26593,-3.42656,0,
