#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,1.93894,-0.320595,0,0.560053,0.938887,0,-2.55446,0.422368,0,
