#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,-0.169677,-0.244944,0,2.92842,-7.55966,0,64.1344,92.584,0,
