#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,1.91604,0.142623,0,-0.625513,0.99726,0,-2.70142,-0.201085,0,
