#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,1.78746,0.288741,0,-1.04912,0.949433,0,-3.01124,-0.486427,0,
