#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,0.864578,-0.728297,0,2.99432,-0.209064,0,-5.98485,5.04147,0,
