#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,1.81227,-0.572462,0,0.955531,0.801754,0,-2.63994,0.833908,0,
