#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,1.99931,0.0333275,0,-0.0416623,0.999653,0,-2.50069,-0.0416855,0,
