#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,7.65922,-15.9789,0,1.92035,-3.55044,0,-0.0137662,0.0287194,0,
