#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,-0.173711,0.204108,0,-4.43925,-6.29733,0,90.2234,-106.011,0,
