#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,10.0506,-20.3982,0,1.90675,-3.52245,0,-0.00854726,0.0173471,0,
