#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,5.37489,-11.7523,0,1.94234,-3.59742,0,-0.024904,0.0544532,0,
