#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,0.0220651,-0.542216,0,3.84797,-3.91715,0,-1.38074,33.9295,0,
