#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,1.48599,0.588822,0,-1.77716,0.66389,0,-3.63883,-1.44189,0,
