#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,2.98669,-7.3188,0,1.98982,-3.70729,0,-0.0604679,0.148175,0,
