#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,1.18073,0.671491,0,-2.3859,0.377924,0,-4.71139,-2.67941,0,
