#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,4.07341,-9.3394,0,1.9631,-3.64391,0,-0.0385083,0.0882908,0,
