#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,5.8275,-12.5904,0,1.93688,-3.58554,0,-0.0218228,0.0471485,0,
