#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,11.6052,-23.2697,0,1.9006,-3.51004,0,-0.00660053,0.0132348,0,
