#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,1.93175,-0.426448,0,-0.0547355,1.04741,0,-2.49517,0.550827,0,
