#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,1.1376,-0.97067,0,2.12039,-0.0511589,0,-3.40161,2.90246,0,
