Px,Py,Pz
0.151008,1.61515,0,-2.99036,1.26
0.125975,1.61229,0,-2.99029,1.27
0.100912,1.60904,0,-2.99023,1.28
0.075825,1.60542,0,-2.99016,1.29
0.0507198,1.6014,0,-2.99009,1.3
0.0256023,1.597,0,-2.99003,1.31
0.000478523,1.59221,0,-2.98997,1.32
-0.0246454,1.58702,0,-2.98991,1.33
-0.0497632,1.58143,0,-2.98985,1.34
-0.0748684,1.57545,0,-2.98979,1.35
-0.0999545,1.56906,0,-2.98974,1.36
-0.125015,1.56227,0,-2.98969,1.37
-0.150043,1.55507,0,-2.98964,1.38
-0.175031,1.54747,0,-2.98959,1.39
-0.199974,1.53946,0,-2.98955,1.4
-0.224862,1.53103,0,-2.9895,1.41
-0.24969,1.52219,0,-2.98947,1.42
-0.274451,1.51294,0,-2.98943,1.43
-0.299135,1.50327,0,-2.9894,1.44
-0.323737,1.49318,0,-2.98937,1.45
-0.348247,1.48268,0,-2.98934,1.46
-0.372659,1.47175,0,-2.98932,1.47
-0.396965,1.46041,0,-2.9893,1.48
-0.421156,1.44864,0,-2.98929,1.49
-0.445225,1.43645,0,-2.98928,1.5
-0.469162,1.42384,0,-2.98927,1.51
-0.492961,1.41081,0,-2.98927,1.52
-0.516611,1.39735,0,-2.98927,1.53
-0.540106,1.38347,0,-2.98927,1.54
-0.563435,1.36917,0,-2.98929,1.55
-0.586591,1.35445,0,-2.9893,1.56
-0.609565,1.3393,0,-2.98932,1.57
-0.632347,1.32374,0,-2.98935,1.58
-0.654929,1.30775,0,-2.98938,1.59
-0.677301,1.29135,0,-2.98942,1.6
-0.699455,1.27453,0,-2.98946,1.61
-0.721382,1.2573,0,-2.98951,1.62
-0.743072,1.23965,0,-2.98956,1.63
-0.764515,1.2216,0,-2.98962,1.64
-0.785703,1.20313,0,-2.98968,1.65
-0.806626,1.18426,0,-2.98976,1.66
-0.827276,1.16499,0,-2.98983,1.67
-0.847641,1.14531,0,-2.98992,1.68
-0.867713,1.12525,0,-2.99001,1.69
-0.887483,1.10479,0,-2.99011,1.7
-0.906942,1.08394,0,-2.99021,1.71
-0.926079,1.0627,0,-2.99032,1.72
-0.944885,1.04109,0,-2.99044,1.73
-0.963351,1.01911,0,-2.99057,1.74
-0.981468,0.996749,0,-2.9907,1.75
-0.999227,0.974029,0,-2.99084,1.76
-1.01662,0.95095,0,-2.99099,1.77
-1.03363,0.927519,0,-2.99114,1.78
-1.05026,0.903741,0,-2.9913,1.79
-1.06649,0.879624,0,-2.99147,1.8
-1.08232,0.855173,0,-2.99164,1.81
-1.09774,0.830397,0,-2.99182,1.82
-1.11273,0.805303,0,-2.99201,1.83
-1.1273,0.779897,0,-2.99221,1.84
-1.14143,0.754189,0,-2.99241,1.85
-1.15511,0.728187,0,-2.99263,1.86
-1.16834,0.701898,0,-2.99284,1.87
-1.18111,0.675332,0,-2.99307,1.88
-1.19341,0.648498,0,-2.9933,1.89
-1.20523,0.621405,0,-2.99353,1.9
-1.21657,0.594063,0,-2.99378,1.91
-1.22742,0.566482,0,-2.99403,1.92
-1.23777,0.538671,0,-2.99428,1.93
-1.24762,0.510641,0,-2.99454,1.94
-1.25696,0.482403,0,-2.99481,1.95
-1.26579,0.453967,0,-2.99508,1.96
-1.27409,0.425345,0,-2.99536,1.97
-1.28187,0.396547,0,-2.99564,1.98
-1.28912,0.367585,0,-2.99593,1.99
-1.29583,0.33847,0,-2.99622,2
-1.30201,0.309214,0,-2.99652,2.01
-1.30764,0.279829,0,-2.99682,2.02
-1.31272,0.250328,0,-2.99712,2.03
-1.31725,0.220721,0,-2.99742,2.04
-1.32123,0.191022,0,-2.99773,2.05
-1.32466,0.161242,0,-2.99804,2.06
-1.32753,0.131395,0,-2.99835,2.07
-1.32983,0.101492,0,-2.99867,2.08
-1.33158,0.0715467,0,-2.99898,2.09
-1.33277,0.041571,0,-2.9993,2.1
-1.33339,0.0115778,0,-2.99961,2.11
-1.33345,-0.0184203,0,-2.99993,2.12
-1.33295,-0.0484107,0,-3.00025,2.13
-1.33189,-0.0783806,0,-3.00056,2.14
-1.33027,-0.108318,0,-3.00088,2.15
-1.32809,-0.138209,0,-3.00119,2.16
-1.32535,-0.168042,0,-3.0015,2.17
-1.32205,-0.197805,0,-3.00181,2.18
-1.3182,-0.227485,0,-3.00212,2.19
-1.3138,-0.25707,0,-3.00242,2.2
-1.30885,-0.286548,0,-3.00272,2.21
-1.30336,-0.315907,0,-3.00302,2.22
-1.29733,-0.345134,0,-3.00331,2.23
-1.29076,-0.37422,0,-3.0036,2.24
-1.28366,-0.40315,0,-3.00389,2.25
-1.27603,-0.431916,0,-3.00417,2.26
-1.26788,-0.460505,0,-3.00445,2.27
-1.25922,-0.488906,0,-3.00472,2.28
-1.25004,-0.517109,0,-3.00498,2.29
-1.24036,-0.545102,0,-3.00524,2.3
-1.23018,-0.572877,0,-3.0055,2.31
