#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,8.52211,-17.574,0,1.91468,-3.53869,0,-0.0114381,0.0235873,0,
