#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,1.1985,0.565639,0,-2.36807,0.55113,0,-5.14901,-2.43011,0,
