#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,10.7175,-21.6301,0,1.90392,-3.51672,0,-0.00761896,0.0153767,0,
