#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,1.93289,-0.461203,0,0.0276283,1.02813,0,-2.46329,0.587762,0,
