#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,7.94714,-16.5112,0,1.91834,-3.54626,0,-0.0129162,0.0268351,0,
