#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,16.466,-32.2443,0,1.8883,-3.48566,0,-0.00346955,0.00679417,0,
