#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,0.709535,-0.713006,0,3.32542,-0.522934,0,-6.97142,7.00551,0,
