#,R,Px,Py,Pz,Vx,Vy,Vz,Fx,Fy,Fz
0,10,0,0,0,0,0,0,0,0,0,
1,1,1.2264,-0.881868,0,2.08328,0.132765,0,-3.55819,2.55859,0,
