Px,Py,Pz,E,t
8.64894,7.50664,-0.0549371,2.90859e-11,748
8.65915,7.51794,-0.0549507,2.9097e-11,749
8.66936,7.52925,-0.0549644,2.91079e-11,750
8.67957,7.54055,-0.054978,2.91189e-11,751
8.68978,7.55185,-0.0549917,2.91298e-11,752
8.69999,7.56316,-0.0550053,2.91408e-11,753
8.71019,7.57446,-0.055019,2.91516e-11,754
8.7204,7.58577,-0.0550326,2.91625e-11,755
8.73061,7.59707,-0.0550463,2.91733e-11,756
8.74082,7.60837,-0.05506,2.91841e-11,757
8.75103,7.61968,-0.0550736,2.91949e-11,758
8.76124,7.63098,-0.0550873,2.92056e-11,759
8.77145,7.64229,-0.0551009,2.92163e-11,760
8.78166,7.65359,-0.0551146,2.9227e-11,761
8.79187,7.66489,-0.0551282,2.92377e-11,762
8.80208,7.6762,-0.0551419,2.92483e-11,763
8.81229,7.6875,-0.0551556,2.92589e-11,764
8.8225,7.69881,-0.0551692,2.92695e-11,765
8.8327,7.71011,-0.0551829,2.928e-11,766
8.84291,7.72141,-0.0551965,2.92905e-11,767
8.85312,7.73272,-0.0552102,2.9301e-11,768
8.86333,7.74402,-0.0552238,2.93115e-11,769
8.87354,7.75532,-0.0552375,2.93219e-11,770
8.88375,7.76663,-0.0552511,2.93323e-11,771
8.89396,7.77793,-0.0552648,2.93427e-11,772
8.90417,7.78924,-0.0552785,2.93531e-11,773
8.91438,7.80054,-0.0552921,2.93634e-11,774
8.92459,7.81184,-0.0553058,2.93737e-11,775
8.9348,7.82315,-0.0553194,2.9384e-11,776
8.94501,7.83445,-0.0553331,2.93943e-11,777
8.95522,7.84576,-0.0553467,2.94045e-11,778
8.96542,7.85706,-0.0553604,2.94147e-11,779
8.97563,7.86836,-0.055374,2.94249e-11,780
8.98584,7.87967,-0.0553877,2.9435e-11,781
8.99605,7.89097,-0.0554014,2.94452e-11,782
9.00626,7.90227,-0.055415,2.94553e-11,783
9.01647,7.91358,-0.0554287,2.94653e-11,784
9.02668,7.92488,-0.0554423,2.94754e-11,785
9.03689,7.93619,-0.055456,2.94854e-11,786
9.0471,7.94749,-0.0554696,2.94954e-11,787
9.05731,7.95879,-0.0554833,2.95054e-11,788
9.06752,7.9701,-0.055497,2.95153e-11,789
9.07773,7.9814,-0.0555106,2.95253e-11,790
9.08793,7.99271,-0.0555243,2.95352e-11,791
9.09814,8.00401,-0.0555379,2.95451e-11,792
9.10835,8.01531,-0.0555516,2.95549e-11,793
9.11856,8.02662,-0.0555652,2.95647e-11,794
9.12877,8.03792,-0.0555789,2.95745e-11,795
9.13898,8.04923,-0.0555925,2.95843e-11,796
9.14919,8.06053,-0.0556062,2.95941e-11,797
9.1594,8.07183,-0.0556199,2.96038e-11,798
9.16961,8.08314,-0.0556335,2.96135e-11,799
9.17982,8.09444,-0.0556472,2.96232e-11,800
9.19003,8.10574,-0.0556608,2.96329e-11,801
9.20024,8.11705,-0.0556745,2.96425e-11,802
9.21044,8.12835,-0.0556881,2.96521e-11,803
9.22065,8.13966,-0.0557018,2.96617e-11,804
9.23086,8.15096,-0.0557155,2.96713e-11,805
9.24107,8.16226,-0.0557291,2.96808e-11,806
9.25128,8.17357,-0.0557428,2.96903e-11,807
9.26149,8.18487,-0.0557564,2.96998e-11,808
9.2717,8.19618,-0.0557701,2.97093e-11,809
9.28191,8.20748,-0.0557837,2.97187e-11,810
9.29212,8.21878,-0.0557974,2.97282e-11,811
9.30233,8.23009,-0.055811,2.97376e-11,812
9.31254,8.24139,-0.0558247,2.97469e-11,813
9.32275,8.2527,-0.0558384,2.97563e-11,814
9.33295,8.264,-0.055852,2.97656e-11,815
9.34316,8.2753,-0.0558657,2.9775e-11,816
9.35337,8.28661,-0.0558793,2.97842e-11,817
9.36358,8.29791,-0.055893,2.97935e-11,818
9.37379,8.30921,-0.0559066,2.98028e-11,819
9.384,8.32052,-0.0559203,2.9812e-11,820
9.39421,8.33182,-0.0559339,2.98212e-11,821
9.40442,8.34313,-0.0559476,2.98304e-11,822
9.41463,8.35443,-0.0559613,2.98395e-11,823
9.42484,8.36573,-0.0559749,2.98487e-11,824
9.43505,8.37704,-0.0559886,2.98578e-11,825
9.44526,8.38834,-0.0560022,2.98669e-11,826
9.45547,8.39965,-0.0560159,2.98759e-11,827
9.46567,8.41095,-0.0560295,2.9885e-11,828
9.47588,8.42225,-0.0560432,2.9894e-11,829
9.48609,8.43356,-0.0560569,2.9903e-11,830
9.4963,8.44486,-0.0560705,2.9912e-11,831
9.50651,8.45617,-0.0560842,2.9921e-11,832
9.51672,8.46747,-0.0560978,2.99299e-11,833
9.52693,8.47877,-0.0561115,2.99388e-11,834
9.53714,8.49008,-0.0561251,2.99477e-11,835
9.54735,8.50138,-0.0561388,2.99566e-11,836
9.55756,8.51268,-0.0561524,2.99655e-11,837
9.56777,8.52399,-0.0561661,2.99743e-11,838
9.57798,8.53529,-0.0561798,2.99831e-11,839
9.58818,8.5466,-0.0561934,2.99919e-11,840
9.59839,8.5579,-0.0562071,3.00007e-11,841
9.6086,8.5692,-0.0562207,3.00094e-11,842
9.61881,8.58051,-0.0562344,3.00182e-11,843
9.62902,8.59181,-0.056248,3.00269e-11,844
9.63923,8.60312,-0.0562617,3.00356e-11,845
9.64944,8.61442,-0.0562754,3.00443e-11,846
9.65965,8.62572,-0.056289,3.00529e-11,847
9.66986,8.63703,-0.0563027,3.00615e-11,848
9.68007,8.64833,-0.0563163,3.00701e-11,849
9.69028,8.65964,-0.05633,3.00787e-11,850
9.70049,8.67094,-0.0563436,3.00873e-11,851
9.71069,8.68224,-0.0563573,3.00959e-11,852
9.7209,8.69355,-0.0563709,3.01044e-11,853
9.73111,8.70485,-0.0563846,3.01129e-11,854
9.74132,8.71615,-0.0563983,3.01214e-11,855
9.75153,8.72746,-0.0564119,3.01299e-11,856
9.76174,8.73876,-0.0564256,3.01383e-11,857
9.77195,8.75007,-0.0564392,3.01468e-11,858
9.78216,8.76137,-0.0564529,3.01552e-11,859
9.79237,8.77267,-0.0564665,3.01636e-11,860
9.80258,8.78398,-0.0564802,3.0172e-11,861
9.81279,8.79528,-0.0564938,3.01803e-11,862
9.823,8.80659,-0.0565075,3.01887e-11,863
9.8332,8.81789,-0.0565212,3.0197e-11,864
9.84341,8.82919,-0.0565348,3.02053e-11,865
9.85362,8.8405,-0.0565485,3.02136e-11,866
9.86383,8.8518,-0.0565621,3.02218e-11,867
9.87404,8.86311,-0.0565758,3.02301e-11,868
9.88425,8.87441,-0.0565894,3.02383e-11,869
9.89446,8.88571,-0.0566031,3.02465e-11,870
9.90467,8.89702,-0.0566168,3.02547e-11,871
9.91488,8.90832,-0.0566304,3.02629e-11,872
9.92509,8.91962,-0.0566441,3.0271e-11,873
9.9353,8.93093,-0.0566577,3.02791e-11,874
9.94551,8.94223,-0.0566714,3.02873e-11,875
9.95572,8.95354,-0.056685,3.02954e-11,876
9.96592,8.96484,-0.0566987,3.03034e-11,877
9.97613,8.97614,-0.0567123,3.03115e-11,878
9.98634,8.98745,-0.056726,3.03195e-11,879
9.99655,8.99875,-0.0567397,3.03276e-11,880
10.0068,9.01006,-0.0567533,3.03356e-11,881
10.017,9.02136,-0.056767,3.03436e-11,882
10.0272,9.03266,-0.0567806,3.03515e-11,883
10.0374,9.04397,-0.0567943,3.03595e-11,884
10.0476,9.05527,-0.0568079,3.03674e-11,885
10.0578,9.06658,-0.0568216,3.03753e-11,886
10.068,9.07788,-0.0568353,3.03832e-11,887
10.0782,9.08918,-0.0568489,3.03911e-11,888
10.0884,9.10049,-0.0568626,3.0399e-11,889
10.0986,9.11179,-0.0568762,3.04068e-11,890
10.1089,9.12309,-0.0568899,3.04147e-11,891
10.1191,9.1344,-0.0569035,3.04225e-11,892
10.1293,9.1457,-0.0569172,3.04303e-11,893
10.1395,9.15701,-0.0569308,3.0438e-11,894
10.1497,9.16831,-0.0569445,3.04458e-11,895
10.1599,9.17961,-0.0569582,3.04535e-11,896
10.1701,9.19092,-0.0569718,3.04613e-11,897
10.1803,9.20222,-0.0569855,3.0469e-11,898
10.1905,9.21353,-0.0569991,3.04767e-11,899
10.2007,9.22483,-0.0570128,3.04843e-11,900
10.2109,9.23613,-0.0570264,3.0492e-11,901
10.2212,9.24744,-0.0570401,3.04996e-11,902
10.2314,9.25874,-0.0570538,3.05073e-11,903
10.2416,9.27005,-0.0570674,3.05149e-11,904
10.2518,9.28135,-0.0570811,3.05225e-11,905
10.262,9.29265,-0.0570947,3.05301e-11,906
10.2722,9.30396,-0.0571084,3.05376e-11,907
10.2824,9.31526,-0.057122,3.05452e-11,908
10.2926,9.32656,-0.0571357,3.05527e-11,909
10.3028,9.33787,-0.0571493,3.05602e-11,910
10.313,9.34917,-0.057163,3.05677e-11,911
10.3232,9.36048,-0.0571767,3.05752e-11,912
10.3335,9.37178,-0.0571903,3.05826e-11,913
10.3437,9.38308,-0.057204,3.05901e-11,914
10.3539,9.39439,-0.0572176,3.05975e-11,915
10.3641,9.40569,-0.0572313,3.06049e-11,916
10.3743,9.417,-0.0572449,3.06123e-11,917
10.3845,9.4283,-0.0572586,3.06197e-11,918
10.3947,9.4396,-0.0572722,3.0627e-11,919
10.4049,9.45091,-0.0572859,3.06344e-11,920
10.4151,9.46221,-0.0572996,3.06417e-11,921
10.4253,9.47352,-0.0573132,3.0649e-11,922
10.4355,9.48482,-0.0573269,3.06564e-11,923
10.4458,9.49612,-0.0573405,3.06636e-11,924
10.456,9.50743,-0.0573542,3.06709e-11,925
10.4662,9.51873,-0.0573678,3.06782e-11,926
10.4764,9.53003,-0.0573815,3.06854e-11,927
10.4866,9.54134,-0.0573952,3.06926e-11,928
10.4968,9.55264,-0.0574088,3.06998e-11,929
10.507,9.56395,-0.0574225,3.0707e-11,930
10.5172,9.57525,-0.0574361,3.07142e-11,931
10.5274,9.58655,-0.0574498,3.07214e-11,932
10.5376,9.59786,-0.0574634,3.07285e-11,933
10.5478,9.60916,-0.0574771,3.07357e-11,934
10.5581,9.62047,-0.0574907,3.07428e-11,935
10.5683,9.63177,-0.0575044,3.07499e-11,936
10.5785,9.64307,-0.0575181,3.0757e-11,937
10.5887,9.65438,-0.0575317,3.0764e-11,938
10.5989,9.66568,-0.0575454,3.07711e-11,939
10.6091,9.67699,-0.057559,3.07781e-11,940
10.6193,9.68829,-0.0575727,3.07852e-11,941
10.6295,9.69959,-0.0575863,3.07922e-11,942
10.6397,9.7109,-0.0576,3.07992e-11,943
10.6499,9.7222,-0.0576137,3.08062e-11,944
10.6601,9.7335,-0.0576273,3.08131e-11,945
10.6704,9.74481,-0.057641,3.08201e-11,946
10.6806,9.75611,-0.0576546,3.0827e-11,947
10.6908,9.76742,-0.0576683,3.0834e-11,948
10.701,9.77872,-0.0576819,3.08409e-11,949
10.7112,9.79002,-0.0576956,3.08478e-11,950
10.7214,9.80133,-0.0577092,3.08546e-11,951
10.7316,9.81263,-0.0577229,3.08615e-11,952
10.7418,9.82394,-0.0577366,3.08684e-11,953
10.752,9.83524,-0.0577502,3.08752e-11,954
10.7622,9.84654,-0.0577639,3.0882e-11,955
10.7724,9.85785,-0.0577775,3.08888e-11,956
10.7827,9.86915,-0.0577912,3.08956e-11,957
10.7929,9.88046,-0.0578048,3.09024e-11,958
10.8031,9.89176,-0.0578185,3.09092e-11,959
10.8133,9.90306,-0.0578321,3.0916e-11,960
10.8235,9.91437,-0.0578458,3.09227e-11,961
10.8337,9.92567,-0.0578595,3.09294e-11,962
10.8439,9.93697,-0.0578731,3.09361e-11,963
10.8541,9.94828,-0.0578868,3.09428e-11,964
10.8643,9.95958,-0.0579004,3.09495e-11,965
10.8745,9.97089,-0.0579141,3.09562e-11,966
10.8848,9.98219,-0.0579277,3.09629e-11,967
10.895,9.99349,-0.0579414,3.09695e-11,968
10.9052,10.0048,-0.0579551,3.09761e-11,969
10.9154,10.0161,-0.0579687,3.09828e-11,970
10.9256,10.0274,-0.0579824,3.09894e-11,971
10.9358,10.0387,-0.057996,3.09959e-11,972
10.946,10.05,-0.0580097,3.10025e-11,973
10.9562,10.0613,-0.0580233,3.10091e-11,974
10.9664,10.0726,-0.058037,3.10156e-11,975
10.9766,10.0839,-0.0580506,3.10222e-11,976
10.9868,10.0952,-0.0580643,3.10287e-11,977
10.9971,10.1065,-0.058078,3.10352e-11,978
11.0073,10.1178,-0.0580916,3.10417e-11,979
11.0175,10.1291,-0.0581053,3.10482e-11,980
11.0277,10.1404,-0.0581189,3.10547e-11,981
11.0379,10.1517,-0.0581326,3.10611e-11,982
11.0481,10.1631,-0.0581462,3.10676e-11,983
11.0583,10.1744,-0.0581599,3.1074e-11,984
11.0685,10.1857,-0.0581736,3.10804e-11,985
11.0787,10.197,-0.0581872,3.10868e-11,986
11.0889,10.2083,-0.0582009,3.10932e-11,987
11.0991,10.2196,-0.0582145,3.10996e-11,988
11.1094,10.2309,-0.0582282,3.1106e-11,989
11.1196,10.2422,-0.0582418,3.11123e-11,990
11.1298,10.2535,-0.0582555,3.11187e-11,991
11.14,10.2648,-0.0582691,3.1125e-11,992
11.1502,10.2761,-0.0582828,3.11313e-11,993
11.1604,10.2874,-0.0582965,3.11376e-11,994
11.1706,10.2987,-0.0583101,3.11439e-11,995
11.1808,10.31,-0.0583238,3.11502e-11,996
11.191,10.3213,-0.0583374,3.11565e-11,997
11.2012,10.3326,-0.0583511,3.11627e-11,998
11.2114,10.3439,-0.0583647,3.1169e-11,999
