Px,Py,Pz,E,t
1.9292,0.903998,-6.78301e-05,1.3321e-11,110
1.9393,0.917652,-6.86237e-05,1.62651e-11,111
1.94941,0.931307,-6.94173e-05,1.91741e-11,112
1.95952,0.944961,-7.0211e-05,2.20486e-11,113
1.96963,0.958615,-7.10046e-05,2.48889e-11,114
1.97974,0.972269,-7.17982e-05,2.76956e-11,115
1.98985,0.985924,-7.25918e-05,3.04692e-11,116
1.99995,0.999578,-7.33854e-05,3.32101e-11,117
2.01006,1.01323,-7.4179e-05,3.59187e-11,118
2.02017,1.02689,-7.49726e-05,3.85955e-11,119
2.03028,1.04054,-7.57663e-05,4.12411e-11,120
2.04039,1.0542,-7.65599e-05,4.38557e-11,121
2.0505,1.06785,-7.73535e-05,4.644e-11,122
2.0606,1.0815,-7.81471e-05,4.89942e-11,123
2.07071,1.09516,-7.89407e-05,5.15188e-11,124
2.08082,1.10881,-7.97343e-05,5.40143e-11,125
2.09093,1.12247,-8.05279e-05,5.64811e-11,126
2.10104,1.13612,-8.13216e-05,5.89196e-11,127
2.11115,1.14978,-8.21152e-05,6.13302e-11,128
2.12126,1.16343,-8.29088e-05,6.37133e-11,129
2.13136,1.17708,-8.37024e-05,6.60693e-11,130
2.14147,1.19074,-8.4496e-05,6.83986e-11,131
2.15158,1.20439,-8.52896e-05,7.07015e-11,132
2.16169,1.21805,-8.60833e-05,7.29786e-11,133
2.1718,1.2317,-8.68769e-05,7.523e-11,134
2.18191,1.24536,-8.76705e-05,7.74563e-11,135
2.19201,1.25901,-8.84641e-05,7.96577e-11,136
2.20212,1.27266,-8.92577e-05,8.18347e-11,137
2.21223,1.28632,-9.00513e-05,8.39876e-11,138
2.22234,1.29997,-9.08449e-05,8.61167e-11,139
2.23245,1.31363,-9.16386e-05,8.82224e-11,140
2.24256,1.32728,-9.24322e-05,9.0305e-11,141
2.25266,1.34094,-9.32258e-05,9.23648e-11,142
2.26277,1.35459,-9.40194e-05,9.44022e-11,143
2.27288,1.36824,-9.4813e-05,9.64175e-11,144
2.28299,1.3819,-9.56066e-05,9.84111e-11,145
2.2931,1.39555,-9.64002e-05,1.00383e-10,146
2.30321,1.40921,-9.71939e-05,1.02334e-10,147
2.31331,1.42286,-9.79875e-05,1.04264e-10,148
2.32342,1.43652,-9.87811e-05,1.06174e-10,149
2.33353,1.45017,-9.95747e-05,1.08063e-10,150
2.34364,1.46382,-0.000100368,1.09932e-10,151
2.35375,1.47748,-0.000101162,1.11782e-10,152
2.36386,1.49113,-0.000101956,1.13612e-10,153
2.37396,1.50479,-0.000102749,1.15423e-10,154
2.38407,1.51844,-0.000103543,1.17215e-10,155
2.39418,1.5321,-0.000104336,1.18988e-10,156
2.40429,1.54575,-0.00010513,1.20743e-10,157
2.4144,1.5594,-0.000105924,1.22481e-10,158
2.42451,1.57306,-0.000106717,1.242e-10,159
2.43461,1.58671,-0.000107511,1.25901e-10,160
2.44472,1.60037,-0.000108304,1.27586e-10,161
2.45483,1.61402,-0.000109098,1.29253e-10,162
2.46494,1.62768,-0.000109892,1.30903e-10,163
2.47505,1.64133,-0.000110685,1.32537e-10,164
2.48516,1.65498,-0.000111479,1.34154e-10,165
2.49526,1.66864,-0.000112273,1.35756e-10,166
2.50537,1.68229,-0.000113066,1.37341e-10,167
2.51548,1.69595,-0.00011386,1.3891e-10,168
2.52559,1.7096,-0.000114653,1.40464e-10,169
2.5357,1.72326,-0.000115447,1.42003e-10,170
2.54581,1.73691,-0.000116241,1.43527e-10,171
2.55591,1.75056,-0.000117034,1.45035e-10,172
2.56602,1.76422,-0.000117828,1.46529e-10,173
2.57613,1.77787,-0.000118621,1.48009e-10,174
2.58624,1.79153,-0.000119415,1.49474e-10,175
2.59635,1.80518,-0.000120209,1.50925e-10,176
2.60646,1.81884,-0.000121002,1.52363e-10,177
2.61656,1.83249,-0.000121796,1.53786e-10,178
2.62667,1.84614,-0.00012259,1.55196e-10,179
2.63678,1.8598,-0.000123383,1.56593e-10,180
2.64689,1.87345,-0.000124177,1.57976e-10,181
2.657,1.88711,-0.00012497,1.59346e-10,182
2.66711,1.90076,-0.000125764,1.60704e-10,183
2.67722,1.91442,-0.000126558,1.62049e-10,184
2.68732,1.92807,-0.000127351,1.63381e-10,185
2.69743,1.94172,-0.000128145,1.64701e-10,186
2.70754,1.95538,-0.000128938,1.66009e-10,187
2.71765,1.96903,-0.000129732,1.67305e-10,188
2.72776,1.98269,-0.000130526,1.68589e-10,189
2.73787,1.99634,-0.000131319,1.69861e-10,190
2.74797,2.01,-0.000132113,1.71121e-10,191
2.75808,2.02365,-0.000132907,1.72371e-10,192
2.76819,2.0373,-0.0001337,1.73609e-10,193
2.7783,2.05096,-0.000134494,1.74835e-10,194
2.78841,2.06461,-0.000135287,1.76051e-10,195
2.79852,2.07827,-0.000136081,1.77256e-10,196
2.80862,2.09192,-0.000136875,1.78451e-10,197
2.81873,2.10558,-0.000137668,1.79634e-10,198
2.82884,2.11923,-0.000138462,1.80807e-10,199
2.83895,2.13288,-0.000139255,1.8197e-10,200
2.84906,2.14654,-0.000140049,1.83123e-10,201
2.85917,2.16019,-0.000140843,1.84266e-10,202
2.86927,2.17385,-0.000141636,1.85399e-10,203
2.87938,2.1875,-0.00014243,1.86521e-10,204
2.88949,2.20116,-0.000143224,1.87635e-10,205
2.8996,2.21481,-0.000144017,1.88738e-10,206
2.90971,2.22846,-0.000144811,1.89833e-10,207
2.91982,2.24212,-0.000145604,1.90917e-10,208
2.92992,2.25577,-0.000146398,1.91993e-10,209
2.94003,2.26943,-0.000147192,1.9306e-10,210
2.95014,2.28308,-0.000147985,1.94117e-10,211
2.96025,2.29674,-0.000148779,1.95166e-10,212
2.97036,2.31039,-0.000149572,1.96206e-10,213
2.98047,2.32404,-0.000150366,1.97237e-10,214
2.99057,2.3377,-0.00015116,1.98259e-10,215
3.00068,2.35135,-0.000151953,1.99273e-10,216
3.01079,2.36501,-0.000152747,2.00279e-10,217
3.0209,2.37866,-0.00015354,2.01277e-10,218
3.03101,2.39232,-0.000154334,2.02266e-10,219
3.04112,2.40597,-0.000155128,2.03247e-10,220
3.05122,2.41962,-0.000155921,2.0422e-10,221
3.06133,2.43328,-0.000156715,2.05185e-10,222
3.07144,2.44693,-0.000157509,2.06143e-10,223
3.08155,2.46059,-0.000158302,2.07093e-10,224
3.09166,2.47424,-0.000159096,2.08035e-10,225
3.10177,2.4879,-0.000159889,2.08969e-10,226
3.11187,2.50155,-0.000160683,2.09896e-10,227
3.12198,2.5152,-0.000161477,2.10816e-10,228
3.13209,2.52886,-0.00016227,2.11729e-10,229
3.1422,2.54251,-0.000163064,2.12634e-10,230
3.15231,2.55617,-0.000163857,2.13532e-10,231
3.16242,2.56982,-0.000164651,2.14423e-10,232
3.17252,2.58348,-0.000165445,2.15307e-10,233
3.18263,2.59713,-0.000166238,2.16185e-10,234
3.19274,2.61078,-0.000167032,2.17055e-10,235
3.20285,2.62444,-0.000167826,2.17919e-10,236
3.21296,2.63809,-0.000168619,2.18776e-10,237
3.22307,2.65175,-0.000169413,2.19627e-10,238
3.23317,2.6654,-0.000170206,2.20471e-10,239
3.24328,2.67906,-0.000171,2.21308e-10,240
3.25339,2.69271,-0.000171794,2.2214e-10,241
3.2635,2.70636,-0.000172587,2.22965e-10,242
3.27361,2.72002,-0.000173381,2.23783e-10,243
3.28372,2.73367,-0.000174174,2.24596e-10,244
3.29382,2.74733,-0.000174968,2.25402e-10,245
3.30393,2.76098,-0.000175762,2.26203e-10,246
3.31404,2.77464,-0.000176555,2.26997e-10,247
3.32415,2.78829,-0.000177349,2.27786e-10,248
3.33426,2.80194,-0.000178143,2.28569e-10,249
3.34437,2.8156,-0.000178936,2.29346e-10,250
3.35448,2.82925,-0.00017973,2.30117e-10,251
3.36458,2.84291,-0.000180523,2.30883e-10,252
3.37469,2.85656,-0.000181317,2.31643e-10,253
3.3848,2.87022,-0.000182111,2.32397e-10,254
3.39491,2.88387,-0.000182904,2.33146e-10,255
3.40502,2.89752,-0.000183698,2.3389e-10,256
3.41513,2.91118,-0.000184491,2.34628e-10,257
3.42523,2.92483,-0.000185285,2.35361e-10,258
3.43534,2.93849,-0.000186079,2.36089e-10,259
3.44545,2.95214,-0.000186872,2.36812e-10,260
3.45556,2.9658,-0.000187666,2.37529e-10,261
3.46567,2.97945,-0.00018846,2.38241e-10,262
3.47578,2.9931,-0.000189253,2.38949e-10,263
3.48588,3.00676,-0.000190047,2.39651e-10,264
3.49599,3.02041,-0.00019084,2.40349e-10,265
3.5061,3.03407,-0.000191634,2.41041e-10,266
3.51621,3.04772,-0.000192428,2.41729e-10,267
3.52632,3.06138,-0.000193221,2.42412e-10,268
3.53643,3.07503,-0.000194015,2.4309e-10,269
3.54653,3.08868,-0.000194808,2.43764e-10,270
3.55664,3.10234,-0.000195602,2.44433e-10,271
3.56675,3.11599,-0.000196396,2.45097e-10,272
3.57686,3.12965,-0.000197189,2.45757e-10,273
3.58697,3.1433,-0.000197983,2.46412e-10,274
3.59708,3.15696,-0.000198777,2.47063e-10,275
3.60718,3.17061,-0.00019957,2.47709e-10,276
3.61729,3.18426,-0.000200364,2.48351e-10,277
3.6274,3.19792,-0.000201157,2.48989e-10,278
3.63751,3.21157,-0.000201951,2.49622e-10,279
3.64762,3.22523,-0.000202745,2.50252e-10,280
3.65773,3.23888,-0.000203538,2.50877e-10,281
3.66783,3.25254,-0.000204332,2.51497e-10,282
3.67794,3.26619,-0.000205125,2.52114e-10,283
3.68805,3.27984,-0.000205919,2.52727e-10,284
3.69816,3.2935,-0.000206713,2.53335e-10,285
3.70827,3.30715,-0.000207506,2.5394e-10,286
3.71838,3.32081,-0.0002083,2.54541e-10,287
3.72848,3.33446,-0.000209094,2.55137e-10,288
3.73859,3.34812,-0.000209887,2.5573e-10,289
3.7487,3.36177,-0.000210681,2.56319e-10,290
3.75881,3.37542,-0.000211474,2.56905e-10,291
3.76892,3.38908,-0.000212268,2.57486e-10,292
3.77903,3.40273,-0.000213062,2.58064e-10,293
3.78913,3.41639,-0.000213855,2.58638e-10,294
3.79924,3.43004,-0.000214649,2.59208e-10,295
3.80935,3.4437,-0.000215442,2.59775e-10,296
3.81946,3.45735,-0.000216236,2.60338e-10,297
3.82957,3.471,-0.00021703,2.60897e-10,298
3.83968,3.48466,-0.000217823,2.61453e-10,299
3.84978,3.49831,-0.000218617,2.62006e-10,300
3.85989,3.51197,-0.00021941,2.62555e-10,301
3.87,3.52562,-0.000220204,2.631e-10,302
3.88011,3.53928,-0.000220998,2.63642e-10,303
3.89022,3.55293,-0.000221791,2.64181e-10,304
3.90033,3.56658,-0.000222585,2.64717e-10,305
3.91043,3.58024,-0.000223379,2.65249e-10,306
3.92054,3.59389,-0.000224172,2.65778e-10,307
3.93065,3.60755,-0.000224966,2.66303e-10,308
3.94076,3.6212,-0.000225759,2.66826e-10,309
3.95087,3.63486,-0.000226553,2.67345e-10,310
3.96098,3.64851,-0.000227347,2.67861e-10,311
3.97108,3.66216,-0.00022814,2.68374e-10,312
3.98119,3.67582,-0.000228934,2.68884e-10,313
3.9913,3.68947,-0.000229727,2.6939e-10,314
4.00141,3.70313,-0.000230521,2.69894e-10,315
4.01152,3.71678,-0.000231315,2.70394e-10,316
4.02163,3.73044,-0.000232108,2.70892e-10,317
4.03173,3.74409,-0.000232902,2.71387e-10,318
4.04184,3.75774,-0.000233696,2.71878e-10,319
4.05195,3.7714,-0.000234489,2.72367e-10,320
4.06206,3.78505,-0.000235283,2.72853e-10,321
4.07217,3.79871,-0.000236076,2.73336e-10,322
4.08228,3.81236,-0.00023687,2.73816e-10,323
4.09239,3.82602,-0.000237664,2.74293e-10,324
4.10249,3.83967,-0.000238457,2.74768e-10,325
4.1126,3.85332,-0.000239251,2.7524e-10,326
4.12271,3.86698,-0.000240044,2.75709e-10,327
4.13282,3.88063,-0.000240838,2.76175e-10,328
4.14293,3.89429,-0.000241632,2.76638e-10,329
4.15304,3.90794,-0.000242425,2.77099e-10,330
4.16314,3.9216,-0.000243219,2.77557e-10,331
4.17325,3.93525,-0.000244013,2.78013e-10,332
4.18336,3.9489,-0.000244806,2.78466e-10,333
4.19347,3.96256,-0.0002456,2.78916e-10,334
4.20358,3.97621,-0.000246393,2.79364e-10,335
4.21369,3.98987,-0.000247187,2.79809e-10,336
4.22379,4.00352,-0.000247981,2.80252e-10,337
4.2339,4.01718,-0.000248774,2.80692e-10,338
4.24401,4.03083,-0.000249568,2.8113e-10,339
4.25412,4.04448,-0.000250361,2.81565e-10,340
4.26423,4.05814,-0.000251155,2.81998e-10,341
4.27434,4.07179,-0.000251949,2.82429e-10,342
4.28444,4.08545,-0.000252742,2.82857e-10,343
4.29455,4.0991,-0.000253536,2.83282e-10,344
4.30466,4.11276,-0.00025433,2.83706e-10,345
4.31477,4.12641,-0.000255123,2.84126e-10,346
4.32488,4.14006,-0.000255917,2.84545e-10,347
4.33499,4.15372,-0.00025671,2.84961e-10,348
4.34509,4.16737,-0.000257504,2.85375e-10,349
4.3552,4.18103,-0.000258298,2.85787e-10,350
4.36531,4.19468,-0.000259091,2.86196e-10,351
4.37542,4.20834,-0.000259885,2.86604e-10,352
4.38553,4.22199,-0.000260678,2.87009e-10,353
4.39564,4.23564,-0.000261472,2.87412e-10,354
4.40574,4.2493,-0.000262266,2.87812e-10,355
4.41585,4.26295,-0.000263059,2.88211e-10,356
4.42596,4.27661,-0.000263853,2.88607e-10,357
4.43607,4.29026,-0.000264647,2.89001e-10,358
4.44618,4.30392,-0.00026544,2.89393e-10,359
4.45629,4.31757,-0.000266234,2.89783e-10,360
4.46639,4.33122,-0.000267027,2.90171e-10,361
4.4765,4.34488,-0.000267821,2.90557e-10,362
4.48661,4.35853,-0.000268615,2.90941e-10,363
4.49672,4.37219,-0.000269408,2.91323e-10,364
4.50683,4.38584,-0.000270202,2.91703e-10,365
4.51694,4.3995,-0.000270995,2.9208e-10,366
4.52704,4.41315,-0.000271789,2.92456e-10,367
4.53715,4.4268,-0.000272583,2.9283e-10,368
4.54726,4.44046,-0.000273376,2.93202e-10,369
4.55737,4.45411,-0.00027417,2.93572e-10,370
4.56748,4.46777,-0.000274963,2.9394e-10,371
4.57759,4.48142,-0.000275757,2.94306e-10,372
4.58769,4.49508,-0.000276551,2.9467e-10,373
4.5978,4.50873,-0.000277344,2.95033e-10,374
4.60791,4.52238,-0.000278138,2.95393e-10,375
4.61802,4.53604,-0.000278932,2.95752e-10,376
4.62813,4.54969,-0.000279725,2.96108e-10,377
4.63824,4.56335,-0.000280519,2.96463e-10,378
4.64834,4.577,-0.000281312,2.96817e-10,379
4.65845,4.59066,-0.000282106,2.97168e-10,380
4.66856,4.60431,-0.0002829,2.97518e-10,381
4.67867,4.61796,-0.000283693,2.97865e-10,382
4.68878,4.63162,-0.000284487,2.98211e-10,383
4.69889,4.64527,-0.00028528,2.98556e-10,384
4.70899,4.65893,-0.000286074,2.98898e-10,385
4.7191,4.67258,-0.000286868,2.99239e-10,386
4.72921,4.68624,-0.000287661,2.99578e-10,387
4.73932,4.69989,-0.000288455,2.99916e-10,388
4.74943,4.71354,-0.000289249,3.00252e-10,389
4.75954,4.7272,-0.000290042,3.00586e-10,390
4.76964,4.74085,-0.000290836,3.00918e-10,391
4.77975,4.75451,-0.000291629,3.01249e-10,392
4.78986,4.76816,-0.000292423,3.01578e-10,393
4.79997,4.78182,-0.000293217,3.01906e-10,394
4.81008,4.79547,-0.00029401,3.02232e-10,395
4.82019,4.80912,-0.000294804,3.02556e-10,396
4.83029,4.82278,-0.000295597,3.02879e-10,397
4.8404,4.83643,-0.000296391,3.032e-10,398
4.85051,4.85009,-0.000297185,3.0352e-10,399
4.86062,4.86374,-0.000297978,3.03838e-10,400
4.87073,4.8774,-0.000298772,3.04155e-10,401
4.88084,4.89105,-0.000299566,3.0447e-10,402
4.89094,4.9047,-0.000300359,3.04784e-10,403
4.90105,4.91836,-0.000301153,3.05096e-10,404
4.91116,4.93201,-0.000301946,3.05406e-10,405
4.92127,4.94567,-0.00030274,3.05715e-10,406
4.93138,4.95932,-0.000303534,3.06023e-10,407
4.94149,4.97298,-0.000304327,3.06329e-10,408
4.9516,4.98663,-0.000305121,3.06634e-10,409
4.9617,5.00028,-0.000305914,3.06937e-10,410
4.97181,5.01394,-0.000306708,3.07239e-10,411
4.98192,5.02759,-0.000307502,3.07539e-10,412
4.99203,5.04125,-0.000308295,3.07838e-10,413
5.00214,5.0549,-0.000309089,3.08136e-10,414
5.01225,5.06856,-0.000309883,3.08432e-10,415
5.02235,5.08221,-0.000310676,3.08727e-10,416
5.03246,5.09586,-0.00031147,3.0902e-10,417
5.04257,5.10952,-0.000312263,3.09312e-10,418
5.05268,5.12317,-0.000313057,3.09603e-10,419
5.06279,5.13683,-0.000313851,3.09892e-10,420
5.0729,5.15048,-0.000314644,3.1018e-10,421
5.083,5.16414,-0.000315438,3.10467e-10,422
5.09311,5.17779,-0.000316231,3.10752e-10,423
5.10322,5.19144,-0.000317025,3.11036e-10,424
5.11333,5.2051,-0.000317819,3.11319e-10,425
5.12344,5.21875,-0.000318612,3.11601e-10,426
5.13355,5.23241,-0.000319406,3.11881e-10,427
5.14365,5.24606,-0.0003202,3.1216e-10,428
5.15376,5.25972,-0.000320993,3.12438e-10,429
5.16387,5.27337,-0.000321787,3.12714e-10,430
5.17398,5.28702,-0.00032258,3.12989e-10,431
5.18409,5.30068,-0.000323374,3.13263e-10,432
5.1942,5.31433,-0.000324168,3.13536e-10,433
5.2043,5.32799,-0.000324961,3.13807e-10,434
5.21441,5.34164,-0.000325755,3.14077e-10,435
5.22452,5.3553,-0.000326548,3.14346e-10,436
5.23463,5.36895,-0.000327342,3.14614e-10,437
5.24474,5.3826,-0.000328136,3.14881e-10,438
5.25485,5.39626,-0.000328929,3.15146e-10,439
5.26495,5.40991,-0.000329723,3.15411e-10,440
5.27506,5.42357,-0.000330516,3.15674e-10,441
5.28517,5.43722,-0.00033131,3.15936e-10,442
5.29528,5.45088,-0.000332104,3.16197e-10,443
5.30539,5.46453,-0.000332897,3.16456e-10,444
5.3155,5.47818,-0.000333691,3.16715e-10,445
5.3256,5.49184,-0.000334485,3.16972e-10,446
5.33571,5.50549,-0.000335278,3.17228e-10,447
5.34582,5.51915,-0.000336072,3.17484e-10,448
5.35593,5.5328,-0.000336865,3.17738e-10,449
5.36604,5.54646,-0.000337659,3.17991e-10,450
5.37615,5.56011,-0.000338453,3.18242e-10,451
5.38625,5.57376,-0.000339246,3.18493e-10,452
5.39636,5.58742,-0.00034004,3.18743e-10,453
5.40647,5.60107,-0.000340833,3.18992e-10,454
5.41658,5.61473,-0.000341627,3.19239e-10,455
5.42669,5.62838,-0.000342421,3.19486e-10,456
5.4368,5.64204,-0.000343214,3.19731e-10,457
5.4469,5.65569,-0.000344008,3.19975e-10,458
5.45701,5.66934,-0.000344802,3.20219e-10,459
5.46712,5.683,-0.000345595,3.20461e-10,460
5.47723,5.69665,-0.000346389,3.20702e-10,461
5.48734,5.71031,-0.000347182,3.20943e-10,462
5.49745,5.72396,-0.000347976,3.21182e-10,463
5.50755,5.73762,-0.00034877,3.2142e-10,464
5.51766,5.75127,-0.000349563,3.21657e-10,465
5.52777,5.76492,-0.000350357,3.21894e-10,466
5.53788,5.77858,-0.00035115,3.22129e-10,467
5.54799,5.79223,-0.000351944,3.22363e-10,468
5.5581,5.80589,-0.000352738,3.22596e-10,469
5.5682,5.81954,-0.000353531,3.22829e-10,470
5.57831,5.8332,-0.000354325,3.2306e-10,471
5.58842,5.84685,-0.000355119,3.23291e-10,472
5.59853,5.8605,-0.000355912,3.2352e-10,473
5.60864,5.87416,-0.000356706,3.23749e-10,474
5.61875,5.88781,-0.000357499,3.23976e-10,475
5.62885,5.90147,-0.000358293,3.24203e-10,476
5.63896,5.91512,-0.000359087,3.24428e-10,477
5.64907,5.92877,-0.00035988,3.24653e-10,478
5.65918,5.94243,-0.000360674,3.24877e-10,479
5.66929,5.95608,-0.000361467,3.251e-10,480
5.6794,5.96974,-0.000362261,3.25322e-10,481
5.6895,5.98339,-0.000363055,3.25543e-10,482
5.69961,5.99705,-0.000363848,3.25763e-10,483
5.70972,6.0107,-0.000364642,3.25983e-10,484
5.71983,6.02435,-0.000365436,3.26201e-10,485
5.72994,6.03801,-0.000366229,3.26419e-10,486
5.74005,6.05166,-0.000367023,3.26636e-10,487
5.75015,6.06532,-0.000367816,3.26851e-10,488
5.76026,6.07897,-0.00036861,3.27066e-10,489
5.77037,6.09263,-0.000369404,3.27281e-10,490
5.78048,6.10628,-0.000370197,3.27494e-10,491
5.79059,6.11993,-0.000370991,3.27706e-10,492
5.8007,6.13359,-0.000371784,3.27918e-10,493
5.81081,6.14724,-0.000372578,3.28128e-10,494
5.82091,6.1609,-0.000373372,3.28338e-10,495
5.83102,6.17455,-0.000374165,3.28547e-10,496
5.84113,6.18821,-0.000374959,3.28756e-10,497
5.85124,6.20186,-0.000375753,3.28963e-10,498
5.86135,6.21551,-0.000376546,3.2917e-10,499
5.87146,6.22917,-0.00037734,3.29376e-10,500
