Px,Py,Pz,E,t
11.6265,-31.5847,0.0162069,-2.40796e-14,52
11.6296,-31.5843,0.0152893,-2.40785e-14,53
11.6326,-31.5839,0.0143716,-2.40773e-14,54
11.6356,-31.5835,0.013454,-2.40762e-14,55
11.6387,-31.583,0.0125363,-2.40751e-14,56
11.6417,-31.5826,0.0116187,-2.4074e-14,57
11.6448,-31.5822,0.010701,-2.40728e-14,58
11.6478,-31.5818,0.00978338,-2.40717e-14,59
11.6508,-31.5814,0.00886573,-2.40706e-14,60
11.6539,-31.581,0.00794809,-2.40695e-14,61
11.6569,-31.5805,0.00703044,-2.40683e-14,62
11.6599,-31.5801,0.0061128,-2.40672e-14,63
11.663,-31.5797,0.00519515,-2.40661e-14,64
11.666,-31.5793,0.0042775,-2.40649e-14,65
11.669,-31.5789,0.00335986,-2.40638e-14,66
11.6721,-31.5785,0.00244221,-2.40627e-14,67
11.6751,-31.578,0.00152457,-2.40616e-14,68
11.6782,-31.5776,0.00060692,-2.40604e-14,69
11.6812,-31.5772,-0.000310726,-2.40593e-14,70
11.6842,-31.5768,-0.00122837,-2.40582e-14,71
11.6873,-31.5764,-0.00214602,-2.4057e-14,72
11.6903,-31.576,-0.00306366,-2.40559e-14,73
11.6933,-31.5755,-0.00398131,-2.40548e-14,74
11.6964,-31.5751,-0.00489896,-2.40536e-14,75
11.6994,-31.5747,-0.0058166,-2.40525e-14,76
11.7024,-31.5743,-0.00673425,-2.40513e-14,77
11.7055,-31.5739,-0.00765189,-2.40502e-14,78
11.7085,-31.5735,-0.00856954,-2.40491e-14,79
11.7115,-31.573,-0.00948718,-2.40479e-14,80
11.7146,-31.5726,-0.0104048,-2.40468e-14,81
11.7176,-31.5722,-0.0113225,-2.40457e-14,82
11.7207,-31.5718,-0.0122401,-2.40445e-14,83
11.7237,-31.5714,-0.0131578,-2.40434e-14,84
11.7267,-31.571,-0.0140754,-2.40422e-14,85
11.7298,-31.5705,-0.0149931,-2.40411e-14,86
11.7328,-31.5701,-0.0159107,-2.404e-14,87
11.7358,-31.5697,-0.0168284,-2.40388e-14,88
11.7389,-31.5693,-0.017746,-2.40377e-14,89
11.7419,-31.5689,-0.0186636,-2.40365e-14,90
11.7449,-31.5685,-0.0195813,-2.40354e-14,91
11.748,-31.568,-0.0204989,-2.40343e-14,92
11.751,-31.5676,-0.0214166,-2.40331e-14,93
11.7541,-31.5672,-0.0223342,-2.4032e-14,94
11.7571,-31.5668,-0.0232519,-2.40308e-14,95
11.7601,-31.5664,-0.0241695,-2.40297e-14,96
11.7632,-31.5659,-0.0250872,-2.40285e-14,97
11.7662,-31.5655,-0.0260048,-2.40274e-14,98
11.7692,-31.5651,-0.0269225,-2.40263e-14,99
11.7723,-31.5647,-0.0278401,-2.40251e-14,100
11.7753,-31.5643,-0.0287577,-2.4024e-14,101
11.7783,-31.5639,-0.0296754,-2.40228e-14,102
11.7814,-31.5634,-0.030593,-2.40217e-14,103
11.7844,-31.563,-0.0315107,-2.40205e-14,104
11.7875,-31.5626,-0.0324283,-2.40194e-14,105
11.7905,-31.5622,-0.033346,-2.40182e-14,106
11.7935,-31.5618,-0.0342636,-2.40171e-14,107
11.7966,-31.5614,-0.0351813,-2.40159e-14,108
11.7996,-31.5609,-0.0360989,-2.40148e-14,109
11.8026,-31.5605,-0.0370166,-2.40136e-14,110
11.8057,-31.5601,-0.0379342,-2.40125e-14,111
11.8087,-31.5597,-0.0388519,-2.40113e-14,112
11.8117,-31.5593,-0.0397695,-2.40102e-14,113
11.8148,-31.5589,-0.0406871,-2.4009e-14,114
11.8178,-31.5584,-0.0416048,-2.40079e-14,115
11.8209,-31.558,-0.0425224,-2.40067e-14,116
11.8239,-31.5576,-0.0434401,-2.40056e-14,117
11.8269,-31.5572,-0.0443577,-2.40044e-14,118
11.83,-31.5568,-0.0452754,-2.40033e-14,119
11.833,-31.5564,-0.046193,-2.40021e-14,120
11.836,-31.5559,-0.0471107,-2.40009e-14,121
11.8391,-31.5555,-0.0480283,-2.39998e-14,122
11.8421,-31.5551,-0.048946,-2.39986e-14,123
11.8451,-31.5547,-0.0498636,-2.39975e-14,124
11.8482,-31.5543,-0.0507813,-2.39963e-14,125
11.8512,-31.5539,-0.0516989,-2.39952e-14,126
11.8543,-31.5534,-0.0526165,-2.3994e-14,127
11.8573,-31.553,-0.0535342,-2.39928e-14,128
11.8603,-31.5526,-0.0544518,-2.39917e-14,129
11.8634,-31.5522,-0.0553695,-2.39905e-14,130
11.8664,-31.5518,-0.0562871,-2.39894e-14,131
11.8694,-31.5514,-0.0572048,-2.39882e-14,132
11.8725,-31.5509,-0.0581224,-2.3987e-14,133
11.8755,-31.5505,-0.0590401,-2.39859e-14,134
11.8785,-31.5501,-0.0599577,-2.39847e-14,135
11.8816,-31.5497,-0.0608754,-2.39836e-14,136
11.8846,-31.5493,-0.061793,-2.39824e-14,137
11.8877,-31.5489,-0.0627106,-2.39812e-14,138
11.8907,-31.5484,-0.0636283,-2.39801e-14,139
11.8937,-31.548,-0.0645459,-2.39789e-14,140
11.8968,-31.5476,-0.0654636,-2.39777e-14,141
11.8998,-31.5472,-0.0663812,-2.39766e-14,142
11.9028,-31.5468,-0.0672989,-2.39754e-14,143
11.9059,-31.5463,-0.0682165,-2.39743e-14,144
11.9089,-31.5459,-0.0691342,-2.39731e-14,145
11.9119,-31.5455,-0.0700518,-2.39719e-14,146
11.915,-31.5451,-0.0709695,-2.39708e-14,147
11.918,-31.5447,-0.0718871,-2.39696e-14,148
11.9211,-31.5443,-0.0728048,-2.39684e-14,149
11.9241,-31.5438,-0.0737224,-2.39673e-14,150
11.9271,-31.5434,-0.07464,-2.39661e-14,151
11.9302,-31.543,-0.0755577,-2.39649e-14,152
11.9332,-31.5426,-0.0764753,-2.39637e-14,153
11.9362,-31.5422,-0.077393,-2.39626e-14,154
11.9393,-31.5418,-0.0783106,-2.39614e-14,155
11.9423,-31.5413,-0.0792283,-2.39602e-14,156
11.9453,-31.5409,-0.0801459,-2.39591e-14,157
11.9484,-31.5405,-0.0810636,-2.39579e-14,158
11.9514,-31.5401,-0.0819812,-2.39567e-14,159
11.9545,-31.5397,-0.0828989,-2.39555e-14,160
11.9575,-31.5393,-0.0838165,-2.39544e-14,161
11.9605,-31.5388,-0.0847342,-2.39532e-14,162
11.9636,-31.5384,-0.0856518,-2.3952e-14,163
11.9666,-31.538,-0.0865694,-2.39508e-14,164
11.9696,-31.5376,-0.0874871,-2.39497e-14,165
11.9727,-31.5372,-0.0884047,-2.39485e-14,166
11.9757,-31.5368,-0.0893224,-2.39473e-14,167
11.9787,-31.5363,-0.09024,-2.39461e-14,168
11.9818,-31.5359,-0.0911577,-2.3945e-14,169
11.9848,-31.5355,-0.0920753,-2.39438e-14,170
11.9878,-31.5351,-0.092993,-2.39426e-14,171
11.9909,-31.5347,-0.0939106,-2.39414e-14,172
11.9939,-31.5343,-0.0948283,-2.39403e-14,173
11.997,-31.5338,-0.0957459,-2.39391e-14,174
12,-31.5334,-0.0966635,-2.39379e-14,175
12.003,-31.533,-0.0975812,-2.39367e-14,176
12.0061,-31.5326,-0.0984988,-2.39355e-14,177
12.0091,-31.5322,-0.0994165,-2.39344e-14,178
12.0121,-31.5318,-0.100334,-2.39332e-14,179
12.0152,-31.5313,-0.101252,-2.3932e-14,180
12.0182,-31.5309,-0.102169,-2.39308e-14,181
12.0212,-31.5305,-0.103087,-2.39296e-14,182
12.0243,-31.5301,-0.104005,-2.39285e-14,183
12.0273,-31.5297,-0.104922,-2.39273e-14,184
12.0304,-31.5292,-0.10584,-2.39261e-14,185
12.0334,-31.5288,-0.106758,-2.39249e-14,186
12.0364,-31.5284,-0.107675,-2.39237e-14,187
12.0395,-31.528,-0.108593,-2.39225e-14,188
12.0425,-31.5276,-0.109511,-2.39213e-14,189
12.0455,-31.5272,-0.110428,-2.39202e-14,190
12.0486,-31.5267,-0.111346,-2.3919e-14,191
12.0516,-31.5263,-0.112264,-2.39178e-14,192
12.0546,-31.5259,-0.113181,-2.39166e-14,193
12.0577,-31.5255,-0.114099,-2.39154e-14,194
12.0607,-31.5251,-0.115016,-2.39142e-14,195
12.0638,-31.5247,-0.115934,-2.3913e-14,196
12.0668,-31.5242,-0.116852,-2.39118e-14,197
12.0698,-31.5238,-0.117769,-2.39107e-14,198
12.0729,-31.5234,-0.118687,-2.39095e-14,199
12.0759,-31.523,-0.119605,-2.39083e-14,200
12.0789,-31.5226,-0.120522,-2.39071e-14,201
12.082,-31.5222,-0.12144,-2.39059e-14,202
12.085,-31.5217,-0.122358,-2.39047e-14,203
12.088,-31.5213,-0.123275,-2.39035e-14,204
12.0911,-31.5209,-0.124193,-2.39023e-14,205
12.0941,-31.5205,-0.125111,-2.39011e-14,206
12.0972,-31.5201,-0.126028,-2.38999e-14,207
12.1002,-31.5197,-0.126946,-2.38987e-14,208
12.1032,-31.5192,-0.127864,-2.38975e-14,209
12.1063,-31.5188,-0.128781,-2.38963e-14,210
12.1093,-31.5184,-0.129699,-2.38952e-14,211
12.1123,-31.518,-0.130616,-2.3894e-14,212
12.1154,-31.5176,-0.131534,-2.38928e-14,213
12.1184,-31.5172,-0.132452,-2.38916e-14,214
12.1214,-31.5167,-0.133369,-2.38904e-14,215
12.1245,-31.5163,-0.134287,-2.38892e-14,216
12.1275,-31.5159,-0.135205,-2.3888e-14,217
12.1306,-31.5155,-0.136122,-2.38868e-14,218
12.1336,-31.5151,-0.13704,-2.38856e-14,219
12.1366,-31.5147,-0.137958,-2.38844e-14,220
12.1397,-31.5142,-0.138875,-2.38832e-14,221
12.1427,-31.5138,-0.139793,-2.3882e-14,222
12.1457,-31.5134,-0.140711,-2.38808e-14,223
12.1488,-31.513,-0.141628,-2.38796e-14,224
12.1518,-31.5126,-0.142546,-2.38784e-14,225
12.1548,-31.5121,-0.143463,-2.38772e-14,226
12.1579,-31.5117,-0.144381,-2.3876e-14,227
12.1609,-31.5113,-0.145299,-2.38748e-14,228
12.164,-31.5109,-0.146216,-2.38736e-14,229
12.167,-31.5105,-0.147134,-2.38724e-14,230
12.17,-31.5101,-0.148052,-2.38712e-14,231
12.1731,-31.5096,-0.148969,-2.387e-14,232
12.1761,-31.5092,-0.149887,-2.38687e-14,233
12.1791,-31.5088,-0.150805,-2.38675e-14,234
12.1822,-31.5084,-0.151722,-2.38663e-14,235
12.1852,-31.508,-0.15264,-2.38651e-14,236
12.1882,-31.5076,-0.153558,-2.38639e-14,237
12.1913,-31.5071,-0.154475,-2.38627e-14,238
12.1943,-31.5067,-0.155393,-2.38615e-14,239
12.1974,-31.5063,-0.156311,-2.38603e-14,240
12.2004,-31.5059,-0.157228,-2.38591e-14,241
12.2034,-31.5055,-0.158146,-2.38579e-14,242
12.2065,-31.5051,-0.159063,-2.38567e-14,243
12.2095,-31.5046,-0.159981,-2.38555e-14,244
12.2125,-31.5042,-0.160899,-2.38543e-14,245
12.2156,-31.5038,-0.161816,-2.3853e-14,246
12.2186,-31.5034,-0.162734,-2.38518e-14,247
12.2216,-31.503,-0.163652,-2.38506e-14,248
12.2247,-31.5026,-0.164569,-2.38494e-14,249
12.2277,-31.5021,-0.165487,-2.38482e-14,250
12.2308,-31.5017,-0.166405,-2.3847e-14,251
12.2338,-31.5013,-0.167322,-2.38458e-14,252
12.2368,-31.5009,-0.16824,-2.38446e-14,253
12.2399,-31.5005,-0.169158,-2.38433e-14,254
12.2429,-31.5001,-0.170075,-2.38421e-14,255
12.2459,-31.4996,-0.170993,-2.38409e-14,256
12.249,-31.4992,-0.171911,-2.38397e-14,257
12.252,-31.4988,-0.172828,-2.38385e-14,258
12.255,-31.4984,-0.173746,-2.38373e-14,259
12.2581,-31.498,-0.174663,-2.3836e-14,260
12.2611,-31.4976,-0.175581,-2.38348e-14,261
12.2642,-31.4971,-0.176499,-2.38336e-14,262
12.2672,-31.4967,-0.177416,-2.38324e-14,263
12.2702,-31.4963,-0.178334,-2.38312e-14,264
12.2733,-31.4959,-0.179252,-2.383e-14,265
12.2763,-31.4955,-0.180169,-2.38287e-14,266
12.2793,-31.495,-0.181087,-2.38275e-14,267
12.2824,-31.4946,-0.182005,-2.38263e-14,268
12.2854,-31.4942,-0.182922,-2.38251e-14,269
12.2884,-31.4938,-0.18384,-2.38239e-14,270
12.2915,-31.4934,-0.184758,-2.38226e-14,271
12.2945,-31.493,-0.185675,-2.38214e-14,272
12.2975,-31.4925,-0.186593,-2.38202e-14,273
12.3006,-31.4921,-0.18751,-2.3819e-14,274
12.3036,-31.4917,-0.188428,-2.38177e-14,275
12.3067,-31.4913,-0.189346,-2.38165e-14,276
12.3097,-31.4909,-0.190263,-2.38153e-14,277
12.3127,-31.4905,-0.191181,-2.38141e-14,278
12.3158,-31.49,-0.192099,-2.38128e-14,279
12.3188,-31.4896,-0.193016,-2.38116e-14,280
12.3218,-31.4892,-0.193934,-2.38104e-14,281
12.3249,-31.4888,-0.194852,-2.38092e-14,282
12.3279,-31.4884,-0.195769,-2.38079e-14,283
12.3309,-31.488,-0.196687,-2.38067e-14,284
12.334,-31.4875,-0.197605,-2.38055e-14,285
12.337,-31.4871,-0.198522,-2.38043e-14,286
12.3401,-31.4867,-0.19944,-2.3803e-14,287
12.3431,-31.4863,-0.200358,-2.38018e-14,288
12.3461,-31.4859,-0.201275,-2.38006e-14,289
12.3492,-31.4855,-0.202193,-2.37993e-14,290
12.3522,-31.485,-0.20311,-2.37981e-14,291
12.3552,-31.4846,-0.204028,-2.37969e-14,292
12.3583,-31.4842,-0.204946,-2.37957e-14,293
12.3613,-31.4838,-0.205863,-2.37944e-14,294
12.3643,-31.4834,-0.206781,-2.37932e-14,295
12.3674,-31.483,-0.207699,-2.3792e-14,296
12.3704,-31.4825,-0.208616,-2.37907e-14,297
12.3735,-31.4821,-0.209534,-2.37895e-14,298
12.3765,-31.4817,-0.210452,-2.37883e-14,299
12.3795,-31.4813,-0.211369,-2.3787e-14,300
12.3826,-31.4809,-0.212287,-2.37858e-14,301
12.3856,-31.4805,-0.213205,-2.37846e-14,302
12.3886,-31.48,-0.214122,-2.37833e-14,303
12.3917,-31.4796,-0.21504,-2.37821e-14,304
12.3947,-31.4792,-0.215958,-2.37808e-14,305
12.3977,-31.4788,-0.216875,-2.37796e-14,306
12.4008,-31.4784,-0.217793,-2.37784e-14,307
12.4038,-31.478,-0.21871,-2.37771e-14,308
12.4069,-31.4775,-0.219628,-2.37759e-14,309
12.4099,-31.4771,-0.220546,-2.37747e-14,310
12.4129,-31.4767,-0.221463,-2.37734e-14,311
12.416,-31.4763,-0.222381,-2.37722e-14,312
12.419,-31.4759,-0.223299,-2.37709e-14,313
12.422,-31.4754,-0.224216,-2.37697e-14,314
12.4251,-31.475,-0.225134,-2.37685e-14,315
12.4281,-31.4746,-0.226052,-2.37672e-14,316
12.4311,-31.4742,-0.226969,-2.3766e-14,317
12.4342,-31.4738,-0.227887,-2.37647e-14,318
12.4372,-31.4734,-0.228805,-2.37635e-14,319
12.4403,-31.4729,-0.229722,-2.37622e-14,320
12.4433,-31.4725,-0.23064,-2.3761e-14,321
12.4463,-31.4721,-0.231558,-2.37598e-14,322
12.4494,-31.4717,-0.232475,-2.37585e-14,323
12.4524,-31.4713,-0.233393,-2.37573e-14,324
12.4554,-31.4709,-0.23431,-2.3756e-14,325
12.4585,-31.4704,-0.235228,-2.37548e-14,326
12.4615,-31.47,-0.236146,-2.37535e-14,327
12.4645,-31.4696,-0.237063,-2.37523e-14,328
12.4676,-31.4692,-0.237981,-2.3751e-14,329
12.4706,-31.4688,-0.238899,-2.37498e-14,330
12.4737,-31.4684,-0.239816,-2.37485e-14,331
12.4767,-31.4679,-0.240734,-2.37473e-14,332
12.4797,-31.4675,-0.241652,-2.37461e-14,333
12.4828,-31.4671,-0.242569,-2.37448e-14,334
12.4858,-31.4667,-0.243487,-2.37436e-14,335
12.4888,-31.4663,-0.244405,-2.37423e-14,336
12.4919,-31.4659,-0.245322,-2.37411e-14,337
12.4949,-31.4654,-0.24624,-2.37398e-14,338
12.4979,-31.465,-0.247157,-2.37386e-14,339
12.501,-31.4646,-0.248075,-2.37373e-14,340
12.504,-31.4642,-0.248993,-2.37361e-14,341
12.5071,-31.4638,-0.24991,-2.37348e-14,342
12.5101,-31.4634,-0.250828,-2.37335e-14,343
12.5131,-31.4629,-0.251746,-2.37323e-14,344
12.5162,-31.4625,-0.252663,-2.3731e-14,345
12.5192,-31.4621,-0.253581,-2.37298e-14,346
12.5222,-31.4617,-0.254499,-2.37285e-14,347
12.5253,-31.4613,-0.255416,-2.37273e-14,348
12.5283,-31.4609,-0.256334,-2.3726e-14,349
12.5313,-31.4604,-0.257252,-2.37248e-14,350
12.5344,-31.46,-0.258169,-2.37235e-14,351
12.5374,-31.4596,-0.259087,-2.37223e-14,352
12.5405,-31.4592,-0.260005,-2.3721e-14,353
12.5435,-31.4588,-0.260922,-2.37197e-14,354
12.5465,-31.4583,-0.26184,-2.37185e-14,355
12.5496,-31.4579,-0.262757,-2.37172e-14,356
12.5526,-31.4575,-0.263675,-2.3716e-14,357
12.5556,-31.4571,-0.264593,-2.37147e-14,358
12.5587,-31.4567,-0.26551,-2.37134e-14,359
12.5617,-31.4563,-0.266428,-2.37122e-14,360
12.5647,-31.4558,-0.267346,-2.37109e-14,361
12.5678,-31.4554,-0.268263,-2.37097e-14,362
12.5708,-31.455,-0.269181,-2.37084e-14,363
12.5739,-31.4546,-0.270099,-2.37071e-14,364
12.5769,-31.4542,-0.271016,-2.37059e-14,365
12.5799,-31.4538,-0.271934,-2.37046e-14,366
12.583,-31.4533,-0.272852,-2.37034e-14,367
12.586,-31.4529,-0.273769,-2.37021e-14,368
12.589,-31.4525,-0.274687,-2.37008e-14,369
12.5921,-31.4521,-0.275605,-2.36996e-14,370
12.5951,-31.4517,-0.276522,-2.36983e-14,371
12.5981,-31.4513,-0.27744,-2.3697e-14,372
12.6012,-31.4508,-0.278357,-2.36958e-14,373
12.6042,-31.4504,-0.279275,-2.36945e-14,374
12.6072,-31.45,-0.280193,-2.36932e-14,375
12.6103,-31.4496,-0.28111,-2.3692e-14,376
12.6133,-31.4492,-0.282028,-2.36907e-14,377
12.6164,-31.4488,-0.282946,-2.36894e-14,378
12.6194,-31.4483,-0.283863,-2.36882e-14,379
12.6224,-31.4479,-0.284781,-2.36869e-14,380
12.6255,-31.4475,-0.285699,-2.36856e-14,381
12.6285,-31.4471,-0.286616,-2.36844e-14,382
12.6315,-31.4467,-0.287534,-2.36831e-14,383
12.6346,-31.4463,-0.288452,-2.36818e-14,384
12.6376,-31.4458,-0.289369,-2.36805e-14,385
12.6406,-31.4454,-0.290287,-2.36793e-14,386
12.6437,-31.445,-0.291204,-2.3678e-14,387
12.6467,-31.4446,-0.292122,-2.36767e-14,388
12.6498,-31.4442,-0.29304,-2.36755e-14,389
12.6528,-31.4438,-0.293957,-2.36742e-14,390
12.6558,-31.4433,-0.294875,-2.36729e-14,391
12.6589,-31.4429,-0.295793,-2.36716e-14,392
12.6619,-31.4425,-0.29671,-2.36704e-14,393
12.6649,-31.4421,-0.297628,-2.36691e-14,394
12.668,-31.4417,-0.298546,-2.36678e-14,395
12.671,-31.4412,-0.299463,-2.36665e-14,396
12.674,-31.4408,-0.300381,-2.36653e-14,397
12.6771,-31.4404,-0.301299,-2.3664e-14,398
12.6801,-31.44,-0.302216,-2.36627e-14,399
12.6832,-31.4396,-0.303134,-2.36614e-14,400
12.6862,-31.4392,-0.304052,-2.36602e-14,401
12.6892,-31.4387,-0.304969,-2.36589e-14,402
12.6923,-31.4383,-0.305887,-2.36576e-14,403
12.6953,-31.4379,-0.306804,-2.36563e-14,404
12.6983,-31.4375,-0.307722,-2.3655e-14,405
12.7014,-31.4371,-0.30864,-2.36538e-14,406
12.7044,-31.4367,-0.309557,-2.36525e-14,407
12.7074,-31.4362,-0.310475,-2.36512e-14,408
12.7105,-31.4358,-0.311393,-2.36499e-14,409
12.7135,-31.4354,-0.31231,-2.36486e-14,410
12.7166,-31.435,-0.313228,-2.36474e-14,411
12.7196,-31.4346,-0.314146,-2.36461e-14,412
12.7226,-31.4342,-0.315063,-2.36448e-14,413
12.7257,-31.4337,-0.315981,-2.36435e-14,414
12.7287,-31.4333,-0.316899,-2.36422e-14,415
12.7317,-31.4329,-0.317816,-2.36409e-14,416
12.7348,-31.4325,-0.318734,-2.36397e-14,417
12.7378,-31.4321,-0.319652,-2.36384e-14,418
12.7408,-31.4317,-0.320569,-2.36371e-14,419
12.7439,-31.4312,-0.321487,-2.36358e-14,420
12.7469,-31.4308,-0.322404,-2.36345e-14,421
12.75,-31.4304,-0.323322,-2.36332e-14,422
12.753,-31.43,-0.32424,-2.3632e-14,423
12.756,-31.4296,-0.325157,-2.36307e-14,424
12.7591,-31.4292,-0.326075,-2.36294e-14,425
12.7621,-31.4287,-0.326993,-2.36281e-14,426
12.7651,-31.4283,-0.32791,-2.36268e-14,427
12.7682,-31.4279,-0.328828,-2.36255e-14,428
12.7712,-31.4275,-0.329746,-2.36242e-14,429
12.7742,-31.4271,-0.330663,-2.36229e-14,430
12.7773,-31.4267,-0.331581,-2.36216e-14,431
12.7803,-31.4262,-0.332499,-2.36204e-14,432
12.7834,-31.4258,-0.333416,-2.36191e-14,433
12.7864,-31.4254,-0.334334,-2.36178e-14,434
12.7894,-31.425,-0.335251,-2.36165e-14,435
12.7925,-31.4246,-0.336169,-2.36152e-14,436
12.7955,-31.4242,-0.337087,-2.36139e-14,437
12.7985,-31.4237,-0.338004,-2.36126e-14,438
12.8016,-31.4233,-0.338922,-2.36113e-14,439
12.8046,-31.4229,-0.33984,-2.361e-14,440
12.8076,-31.4225,-0.340757,-2.36087e-14,441
12.8107,-31.4221,-0.341675,-2.36074e-14,442
12.8137,-31.4216,-0.342593,-2.36061e-14,443
12.8168,-31.4212,-0.34351,-2.36048e-14,444
12.8198,-31.4208,-0.344428,-2.36035e-14,445
12.8228,-31.4204,-0.345346,-2.36022e-14,446
12.8259,-31.42,-0.346263,-2.36009e-14,447
12.8289,-31.4196,-0.347181,-2.35996e-14,448
12.8319,-31.4191,-0.348099,-2.35983e-14,449
12.835,-31.4187,-0.349016,-2.35971e-14,450
12.838,-31.4183,-0.349934,-2.35958e-14,451
12.841,-31.4179,-0.350851,-2.35945e-14,452
12.8441,-31.4175,-0.351769,-2.35932e-14,453
12.8471,-31.4171,-0.352687,-2.35919e-14,454
12.8502,-31.4166,-0.353604,-2.35906e-14,455
12.8532,-31.4162,-0.354522,-2.35893e-14,456
12.8562,-31.4158,-0.35544,-2.3588e-14,457
12.8593,-31.4154,-0.356357,-2.35867e-14,458
12.8623,-31.415,-0.357275,-2.35854e-14,459
12.8653,-31.4146,-0.358193,-2.3584e-14,460
12.8684,-31.4141,-0.35911,-2.35827e-14,461
12.8714,-31.4137,-0.360028,-2.35814e-14,462
12.8744,-31.4133,-0.360946,-2.35801e-14,463
12.8775,-31.4129,-0.361863,-2.35788e-14,464
12.8805,-31.4125,-0.362781,-2.35775e-14,465
12.8836,-31.4121,-0.363699,-2.35762e-14,466
12.8866,-31.4116,-0.364616,-2.35749e-14,467
12.8896,-31.4112,-0.365534,-2.35736e-14,468
12.8927,-31.4108,-0.366451,-2.35723e-14,469
12.8957,-31.4104,-0.367369,-2.3571e-14,470
12.8987,-31.41,-0.368287,-2.35697e-14,471
12.9018,-31.4096,-0.369204,-2.35684e-14,472
12.9048,-31.4091,-0.370122,-2.35671e-14,473
12.9078,-31.4087,-0.37104,-2.35658e-14,474
12.9109,-31.4083,-0.371957,-2.35645e-14,475
12.9139,-31.4079,-0.372875,-2.35632e-14,476
12.9169,-31.4075,-0.373793,-2.35618e-14,477
12.92,-31.4071,-0.37471,-2.35605e-14,478
12.923,-31.4066,-0.375628,-2.35592e-14,479
12.9261,-31.4062,-0.376546,-2.35579e-14,480
12.9291,-31.4058,-0.377463,-2.35566e-14,481
12.9321,-31.4054,-0.378381,-2.35553e-14,482
12.9352,-31.405,-0.379298,-2.3554e-14,483
12.9382,-31.4045,-0.380216,-2.35527e-14,484
12.9412,-31.4041,-0.381134,-2.35514e-14,485
12.9443,-31.4037,-0.382051,-2.355e-14,486
12.9473,-31.4033,-0.382969,-2.35487e-14,487
12.9503,-31.4029,-0.383887,-2.35474e-14,488
12.9534,-31.4025,-0.384804,-2.35461e-14,489
12.9564,-31.402,-0.385722,-2.35448e-14,490
12.9595,-31.4016,-0.38664,-2.35435e-14,491
12.9625,-31.4012,-0.387557,-2.35422e-14,492
12.9655,-31.4008,-0.388475,-2.35408e-14,493
12.9686,-31.4004,-0.389393,-2.35395e-14,494
12.9716,-31.4,-0.39031,-2.35382e-14,495
12.9746,-31.3995,-0.391228,-2.35369e-14,496
12.9777,-31.3991,-0.392146,-2.35356e-14,497
12.9807,-31.3987,-0.393063,-2.35343e-14,498
