Px,Py,Pz,E,t
-2.66997,-4.68124,0.079185,-2.70997e-08,58
-2.66382,-4.68513,0.0790635,-2.70965e-08,59
-2.65766,-4.68903,0.0789421,-2.70932e-08,60
-2.65151,-4.69293,0.0788206,-2.70898e-08,61
-2.64536,-4.69682,0.0786992,-2.70863e-08,62
-2.63921,-4.70072,0.0785777,-2.70827e-08,63
-2.63306,-4.70462,0.0784563,-2.7079e-08,64
-2.62691,-4.70851,0.0783348,-2.70752e-08,65
-2.62076,-4.71241,0.0782134,-2.70714e-08,66
-2.61461,-4.7163,0.0780919,-2.70674e-08,67
-2.60846,-4.7202,0.0779705,-2.70633e-08,68
-2.6023,-4.7241,0.077849,-2.70592e-08,69
-2.59615,-4.72799,0.0777276,-2.70549e-08,70
-2.59,-4.73189,0.0776061,-2.70506e-08,71
-2.58385,-4.73578,0.0774847,-2.70461e-08,72
-2.5777,-4.73968,0.0773632,-2.70416e-08,73
-2.57155,-4.74358,0.0772418,-2.7037e-08,74
-2.5654,-4.74747,0.0771203,-2.70323e-08,75
-2.55925,-4.75137,0.0769989,-2.70275e-08,76
-2.5531,-4.75526,0.0768774,-2.70226e-08,77
-2.54695,-4.75916,0.076756,-2.70176e-08,78
-2.54079,-4.76306,0.0766345,-2.70125e-08,79
-2.53464,-4.76695,0.0765131,-2.70073e-08,80
-2.52849,-4.77085,0.0763916,-2.7002e-08,81
-2.52234,-4.77474,0.0762702,-2.69966e-08,82
-2.51619,-4.77864,0.0761487,-2.69912e-08,83
-2.51004,-4.78254,0.0760273,-2.69856e-08,84
-2.50389,-4.78643,0.0759058,-2.69799e-08,85
-2.49774,-4.79033,0.0757844,-2.69742e-08,86
-2.49159,-4.79422,0.0756629,-2.69684e-08,87
-2.48543,-4.79812,0.0755415,-2.69624e-08,88
-2.47928,-4.80202,0.07542,-2.69564e-08,89
-2.47313,-4.80591,0.0752986,-2.69503e-08,90
-2.46698,-4.80981,0.0751771,-2.69441e-08,91
-2.46083,-4.8137,0.0750557,-2.69378e-08,92
-2.45468,-4.8176,0.0749342,-2.69314e-08,93
-2.44853,-4.82149,0.0748128,-2.69249e-08,94
-2.44238,-4.82539,0.0746913,-2.69183e-08,95
-2.43622,-4.82929,0.0745699,-2.69116e-08,96
-2.43007,-4.83318,0.0744484,-2.69049e-08,97
-2.42392,-4.83708,0.074327,-2.6898e-08,98
-2.41777,-4.84097,0.0742055,-2.68911e-08,99
-2.41162,-4.84487,0.0740841,-2.6884e-08,100
-2.40547,-4.84876,0.0739626,-2.68769e-08,101
-2.39932,-4.85266,0.0738411,-2.68697e-08,102
-2.39317,-4.85656,0.0737197,-2.68624e-08,103
-2.38702,-4.86045,0.0735982,-2.6855e-08,104
-2.38086,-4.86435,0.0734768,-2.68475e-08,105
-2.37471,-4.86824,0.0733553,-2.68399e-08,106
-2.36856,-4.87214,0.0732339,-2.68322e-08,107
-2.36241,-4.87604,0.0731124,-2.68245e-08,108
-2.35626,-4.87993,0.072991,-2.68166e-08,109
-2.35011,-4.88383,0.0728695,-2.68087e-08,110
-2.34396,-4.88772,0.0727481,-2.68006e-08,111
-2.33781,-4.89162,0.0726266,-2.67925e-08,112
-2.33165,-4.89551,0.0725052,-2.67843e-08,113
-2.3255,-4.89941,0.0723837,-2.6776e-08,114
-2.31935,-4.9033,0.0722622,-2.67676e-08,115
-2.3132,-4.9072,0.0721408,-2.67591e-08,116
-2.30705,-4.9111,0.0720193,-2.67505e-08,117
-2.3009,-4.91499,0.0718979,-2.67419e-08,118
-2.29475,-4.91889,0.0717764,-2.67331e-08,119
-2.2886,-4.92278,0.071655,-2.67243e-08,120
-2.28244,-4.92668,0.0715335,-2.67153e-08,121
-2.27629,-4.93057,0.0714121,-2.67063e-08,122
-2.27014,-4.93447,0.0712906,-2.66972e-08,123
-2.26399,-4.93837,0.0711691,-2.6688e-08,124
-2.25784,-4.94226,0.0710477,-2.66787e-08,125
-2.25169,-4.94616,0.0709262,-2.66693e-08,126
-2.24554,-4.95005,0.0708048,-2.66599e-08,127
-2.23939,-4.95395,0.0706833,-2.66503e-08,128
-2.23323,-4.95784,0.0705619,-2.66407e-08,129
-2.22708,-4.96174,0.0704404,-2.6631e-08,130
-2.22093,-4.96563,0.070319,-2.66212e-08,131
-2.21478,-4.96953,0.0701975,-2.66113e-08,132
-2.20863,-4.97343,0.070076,-2.66013e-08,133
-2.20248,-4.97732,0.0699546,-2.65912e-08,134
-2.19633,-4.98122,0.0698331,-2.6581e-08,135
-2.19017,-4.98511,0.0697117,-2.65708e-08,136
-2.18402,-4.98901,0.0695902,-2.65605e-08,137
-2.17787,-4.9929,0.0694688,-2.655e-08,138
-2.17172,-4.9968,0.0693473,-2.65395e-08,139
-2.16557,-5.00069,0.0692258,-2.65289e-08,140
-2.15942,-5.00459,0.0691044,-2.65183e-08,141
-2.15327,-5.00848,0.0689829,-2.65075e-08,142
-2.14712,-5.01238,0.0688615,-2.64966e-08,143
-2.14096,-5.01627,0.06874,-2.64857e-08,144
-2.13481,-5.02017,0.0686185,-2.64747e-08,145
-2.12866,-5.02407,0.0684971,-2.64636e-08,146
-2.12251,-5.02796,0.0683756,-2.64524e-08,147
-2.11636,-5.03186,0.0682542,-2.64411e-08,148
-2.11021,-5.03575,0.0681327,-2.64298e-08,149
-2.10406,-5.03965,0.0680112,-2.64183e-08,150
-2.0979,-5.04354,0.0678898,-2.64068e-08,151
-2.09175,-5.04744,0.0677683,-2.63952e-08,152
-2.0856,-5.05133,0.0676469,-2.63835e-08,153
-2.07945,-5.05523,0.0675254,-2.63717e-08,154
-2.0733,-5.05912,0.067404,-2.63598e-08,155
-2.06715,-5.06302,0.0672825,-2.63479e-08,156
-2.061,-5.06691,0.067161,-2.63359e-08,157
-2.05484,-5.07081,0.0670396,-2.63237e-08,158
-2.04869,-5.0747,0.0669181,-2.63116e-08,159
-2.04254,-5.0786,0.0667967,-2.62993e-08,160
-2.03639,-5.0825,0.0666752,-2.62869e-08,161
-2.03024,-5.08639,0.0665537,-2.62745e-08,162
-2.02409,-5.09029,0.0664323,-2.6262e-08,163
-2.01794,-5.09418,0.0663108,-2.62493e-08,164
-2.01178,-5.09808,0.0661893,-2.62367e-08,165
-2.00563,-5.10197,0.0660679,-2.62239e-08,166
-1.99948,-5.10587,0.0659464,-2.6211e-08,167
-1.99333,-5.10976,0.065825,-2.61981e-08,168
-1.98718,-5.11366,0.0657035,-2.61851e-08,169
-1.98103,-5.11755,0.065582,-2.6172e-08,170
-1.97488,-5.12145,0.0654606,-2.61588e-08,171
-1.96872,-5.12534,0.0653391,-2.61456e-08,172
-1.96257,-5.12924,0.0652177,-2.61322e-08,173
-1.95642,-5.13313,0.0650962,-2.61188e-08,174
-1.95027,-5.13703,0.0649747,-2.61053e-08,175
-1.94412,-5.14092,0.0648533,-2.60918e-08,176
-1.93797,-5.14482,0.0647318,-2.60781e-08,177
-1.93182,-5.14871,0.0646103,-2.60644e-08,178
-1.92566,-5.15261,0.0644889,-2.60506e-08,179
-1.91951,-5.1565,0.0643674,-2.60367e-08,180
-1.91336,-5.1604,0.064246,-2.60227e-08,181
-1.90721,-5.16429,0.0641245,-2.60087e-08,182
-1.90106,-5.16819,0.064003,-2.59946e-08,183
-1.89491,-5.17208,0.0638816,-2.59804e-08,184
-1.88876,-5.17598,0.0637601,-2.59661e-08,185
-1.8826,-5.17987,0.0636386,-2.59517e-08,186
-1.87645,-5.18377,0.0635172,-2.59373e-08,187
-1.8703,-5.18766,0.0633957,-2.59228e-08,188
-1.86415,-5.19156,0.0632743,-2.59082e-08,189
-1.858,-5.19545,0.0631528,-2.58935e-08,190
-1.85185,-5.19935,0.0630313,-2.58788e-08,191
-1.84569,-5.20324,0.0629099,-2.5864e-08,192
-1.83954,-5.20714,0.0627884,-2.58491e-08,193
-1.83339,-5.21103,0.0626669,-2.58341e-08,194
-1.82724,-5.21493,0.0625455,-2.58191e-08,195
-1.82109,-5.21882,0.062424,-2.5804e-08,196
-1.81494,-5.22272,0.0623025,-2.57888e-08,197
-1.80879,-5.22661,0.0621811,-2.57735e-08,198
-1.80263,-5.23051,0.0620596,-2.57582e-08,199
-1.79648,-5.2344,0.0619382,-2.57427e-08,200
-1.79033,-5.2383,0.0618167,-2.57273e-08,201
-1.78418,-5.24219,0.0616952,-2.57117e-08,202
-1.77803,-5.24609,0.0615738,-2.5696e-08,203
-1.77188,-5.24998,0.0614523,-2.56803e-08,204
-1.76572,-5.25388,0.0613308,-2.56645e-08,205
-1.75957,-5.25777,0.0612094,-2.56487e-08,206
-1.75342,-5.26167,0.0610879,-2.56328e-08,207
-1.74727,-5.26556,0.0609664,-2.56168e-08,208
-1.74112,-5.26946,0.060845,-2.56007e-08,209
-1.73497,-5.27335,0.0607235,-2.55845e-08,210
-1.72881,-5.27725,0.060602,-2.55683e-08,211
-1.72266,-5.28114,0.0604806,-2.5552e-08,212
-1.71651,-5.28504,0.0603591,-2.55356e-08,213
-1.71036,-5.28893,0.0602376,-2.55192e-08,214
-1.70421,-5.29283,0.0601162,-2.55027e-08,215
-1.69806,-5.29672,0.0599947,-2.54861e-08,216
-1.69191,-5.30062,0.0598732,-2.54695e-08,217
-1.68575,-5.30451,0.0597518,-2.54528e-08,218
-1.6796,-5.30841,0.0596303,-2.5436e-08,219
-1.67345,-5.3123,0.0595088,-2.54191e-08,220
-1.6673,-5.31619,0.0593874,-2.54022e-08,221
-1.66115,-5.32009,0.0592659,-2.53852e-08,222
-1.655,-5.32398,0.0591444,-2.53681e-08,223
-1.64884,-5.32788,0.059023,-2.5351e-08,224
-1.64269,-5.33177,0.0589015,-2.53338e-08,225
-1.63654,-5.33567,0.05878,-2.53165e-08,226
-1.63039,-5.33956,0.0586586,-2.52992e-08,227
-1.62424,-5.34346,0.0585371,-2.52818e-08,228
-1.61809,-5.34735,0.0584156,-2.52643e-08,229
-1.61193,-5.35125,0.0582942,-2.52467e-08,230
-1.60578,-5.35514,0.0581727,-2.52291e-08,231
-1.59963,-5.35904,0.0580512,-2.52114e-08,232
-1.59348,-5.36293,0.0579298,-2.51937e-08,233
-1.58733,-5.36683,0.0578083,-2.51759e-08,234
-1.58118,-5.37072,0.0576868,-2.5158e-08,235
-1.57502,-5.37461,0.0575654,-2.51401e-08,236
-1.56887,-5.37851,0.0574439,-2.5122e-08,237
-1.56272,-5.3824,0.0573224,-2.5104e-08,238
-1.55657,-5.3863,0.057201,-2.50858e-08,239
-1.55042,-5.39019,0.0570795,-2.50676e-08,240
-1.54427,-5.39409,0.056958,-2.50493e-08,241
-1.53811,-5.39798,0.0568365,-2.5031e-08,242
-1.53196,-5.40188,0.0567151,-2.50126e-08,243
-1.52581,-5.40577,0.0565936,-2.49941e-08,244
-1.51966,-5.40967,0.0564721,-2.49756e-08,245
-1.51351,-5.41356,0.0563507,-2.4957e-08,246
-1.50736,-5.41745,0.0562292,-2.49384e-08,247
-1.5012,-5.42135,0.0561077,-2.49196e-08,248
-1.49505,-5.42524,0.0559863,-2.49009e-08,249
-1.4889,-5.42914,0.0558648,-2.4882e-08,250
-1.48275,-5.43303,0.0557433,-2.48631e-08,251
-1.4766,-5.43693,0.0556219,-2.48441e-08,252
-1.47045,-5.44082,0.0555004,-2.48251e-08,253
-1.46429,-5.44472,0.0553789,-2.4806e-08,254
-1.45814,-5.44861,0.0552574,-2.47868e-08,255
-1.45199,-5.4525,0.055136,-2.47676e-08,256
-1.44584,-5.4564,0.0550145,-2.47483e-08,257
-1.43969,-5.46029,0.054893,-2.4729e-08,258
-1.43354,-5.46419,0.0547716,-2.47096e-08,259
-1.42738,-5.46808,0.0546501,-2.46901e-08,260
-1.42123,-5.47198,0.0545286,-2.46706e-08,261
-1.41508,-5.47587,0.0544072,-2.4651e-08,262
-1.40893,-5.47977,0.0542857,-2.46314e-08,263
-1.40278,-5.48366,0.0541642,-2.46117e-08,264
-1.39663,-5.48755,0.0540427,-2.45919e-08,265
-1.39047,-5.49145,0.0539213,-2.45721e-08,266
-1.38432,-5.49534,0.0537998,-2.45522e-08,267
-1.37817,-5.49924,0.0536783,-2.45323e-08,268
-1.37202,-5.50313,0.0535569,-2.45123e-08,269
-1.36587,-5.50703,0.0534354,-2.44923e-08,270
-1.35972,-5.51092,0.0533139,-2.44722e-08,271
-1.35356,-5.51481,0.0531924,-2.4452e-08,272
-1.34741,-5.51871,0.053071,-2.44318e-08,273
-1.34126,-5.5226,0.0529495,-2.44115e-08,274
-1.33511,-5.5265,0.052828,-2.43911e-08,275
-1.32896,-5.53039,0.0527066,-2.43708e-08,276
-1.3228,-5.53429,0.0525851,-2.43503e-08,277
-1.31665,-5.53818,0.0524636,-2.43298e-08,278
-1.3105,-5.54207,0.0523421,-2.43092e-08,279
-1.30435,-5.54597,0.0522207,-2.42886e-08,280
-1.2982,-5.54986,0.0520992,-2.4268e-08,281
-1.29205,-5.55376,0.0519777,-2.42472e-08,282
-1.28589,-5.55765,0.0518563,-2.42264e-08,283
-1.27974,-5.56155,0.0517348,-2.42056e-08,284
-1.27359,-5.56544,0.0516133,-2.41847e-08,285
-1.26744,-5.56933,0.0514918,-2.41638e-08,286
-1.26129,-5.57323,0.0513704,-2.41428e-08,287
-1.25514,-5.57712,0.0512489,-2.41217e-08,288
-1.24898,-5.58102,0.0511274,-2.41006e-08,289
-1.24283,-5.58491,0.0510059,-2.40795e-08,290
-1.23668,-5.5888,0.0508845,-2.40583e-08,291
-1.23053,-5.5927,0.050763,-2.4037e-08,292
-1.22438,-5.59659,0.0506415,-2.40157e-08,293
-1.21822,-5.60049,0.0505201,-2.39943e-08,294
-1.21207,-5.60438,0.0503986,-2.39729e-08,295
-1.20592,-5.60827,0.0502771,-2.39514e-08,296
-1.19977,-5.61217,0.0501556,-2.39299e-08,297
-1.19362,-5.61606,0.0500342,-2.39084e-08,298
-1.18747,-5.61996,0.0499127,-2.38867e-08,299
-1.18131,-5.62385,0.0497912,-2.38651e-08,300
-1.17516,-5.62775,0.0496697,-2.38433e-08,301
-1.16901,-5.63164,0.0495483,-2.38216e-08,302
-1.16286,-5.63553,0.0494268,-2.37998e-08,303
-1.15671,-5.63943,0.0493053,-2.37779e-08,304
-1.15055,-5.64332,0.0491838,-2.3756e-08,305
-1.1444,-5.64722,0.0490624,-2.3734e-08,306
-1.13825,-5.65111,0.0489409,-2.3712e-08,307
-1.1321,-5.655,0.0488194,-2.36899e-08,308
-1.12595,-5.6589,0.048698,-2.36678e-08,309
-1.1198,-5.66279,0.0485765,-2.36456e-08,310
-1.11364,-5.66669,0.048455,-2.36234e-08,311
-1.10749,-5.67058,0.0483335,-2.36012e-08,312
-1.10134,-5.67447,0.0482121,-2.35789e-08,313
-1.09519,-5.67837,0.0480906,-2.35565e-08,314
-1.08904,-5.68226,0.0479691,-2.35341e-08,315
-1.08289,-5.68615,0.0478476,-2.35117e-08,316
-1.07673,-5.69005,0.0477262,-2.34892e-08,317
-1.07058,-5.69394,0.0476047,-2.34667e-08,318
-1.06443,-5.69784,0.0474832,-2.34441e-08,319
-1.05828,-5.70173,0.0473617,-2.34215e-08,320
-1.05213,-5.70562,0.0472403,-2.33988e-08,321
-1.04597,-5.70952,0.0471188,-2.33761e-08,322
-1.03982,-5.71341,0.0469973,-2.33533e-08,323
-1.03367,-5.71731,0.0468758,-2.33305e-08,324
-1.02752,-5.7212,0.0467544,-2.33077e-08,325
-1.02137,-5.72509,0.0466329,-2.32848e-08,326
-1.01522,-5.72899,0.0465114,-2.32618e-08,327
-1.00906,-5.73288,0.0463899,-2.32388e-08,328
-1.00291,-5.73678,0.0462685,-2.32158e-08,329
-0.99676,-5.74067,0.046147,-2.31928e-08,330
-0.990608,-5.74456,0.0460255,-2.31697e-08,331
-0.984456,-5.74846,0.045904,-2.31465e-08,332
-0.978304,-5.75235,0.0457826,-2.31233e-08,333
-0.972152,-5.75624,0.0456611,-2.31001e-08,334
-0.966,-5.76014,0.0455396,-2.30768e-08,335
-0.959848,-5.76403,0.0454181,-2.30535e-08,336
-0.953697,-5.76793,0.0452966,-2.30301e-08,337
-0.947545,-5.77182,0.0451752,-2.30067e-08,338
-0.941393,-5.77571,0.0450537,-2.29833e-08,339
-0.935241,-5.77961,0.0449322,-2.29598e-08,340
-0.929089,-5.7835,0.0448107,-2.29363e-08,341
-0.922937,-5.78739,0.0446893,-2.29127e-08,342
-0.916786,-5.79129,0.0445678,-2.28891e-08,343
-0.910634,-5.79518,0.0444463,-2.28655e-08,344
-0.904482,-5.79907,0.0443248,-2.28418e-08,345
-0.89833,-5.80297,0.0442034,-2.28181e-08,346
-0.892178,-5.80686,0.0440819,-2.27943e-08,347
-0.886026,-5.81076,0.0439604,-2.27705e-08,348
-0.879874,-5.81465,0.0438389,-2.27467e-08,349
-0.873722,-5.81854,0.0437175,-2.27228e-08,350
-0.867571,-5.82244,0.043596,-2.26989e-08,351
-0.861419,-5.82633,0.0434745,-2.26749e-08,352
-0.855267,-5.83022,0.043353,-2.2651e-08,353
-0.849115,-5.83412,0.0432315,-2.26269e-08,354
-0.842963,-5.83801,0.0431101,-2.26029e-08,355
-0.836811,-5.8419,0.0429886,-2.25788e-08,356
-0.830659,-5.8458,0.0428671,-2.25547e-08,357
-0.824508,-5.84969,0.0427456,-2.25305e-08,358
-0.818356,-5.85359,0.0426242,-2.25063e-08,359
-0.812204,-5.85748,0.0425027,-2.2482e-08,360
-0.806052,-5.86137,0.0423812,-2.24578e-08,361
-0.7999,-5.86527,0.0422597,-2.24335e-08,362
-0.793748,-5.86916,0.0421382,-2.24091e-08,363
-0.787596,-5.87305,0.0420168,-2.23847e-08,364
-0.781444,-5.87695,0.0418953,-2.23603e-08,365
-0.775293,-5.88084,0.0417738,-2.23359e-08,366
-0.769141,-5.88473,0.0416523,-2.23114e-08,367
-0.762989,-5.88863,0.0415309,-2.22869e-08,368
-0.756837,-5.89252,0.0414094,-2.22623e-08,369
-0.750685,-5.89641,0.0412879,-2.22377e-08,370
-0.744533,-5.90031,0.0411664,-2.22131e-08,371
-0.738381,-5.9042,0.0410449,-2.21885e-08,372
-0.732229,-5.90809,0.0409235,-2.21638e-08,373
-0.726077,-5.91199,0.040802,-2.21391e-08,374
-0.719926,-5.91588,0.0406805,-2.21143e-08,375
-0.713774,-5.91978,0.040559,-2.20895e-08,376
-0.707622,-5.92367,0.0404376,-2.20647e-08,377
-0.70147,-5.92756,0.0403161,-2.20399e-08,378
-0.695318,-5.93146,0.0401946,-2.2015e-08,379
-0.689166,-5.93535,0.0400731,-2.19901e-08,380
-0.683014,-5.93924,0.0399516,-2.19652e-08,381
-0.676862,-5.94314,0.0398302,-2.19402e-08,382
-0.67071,-5.94703,0.0397087,-2.19152e-08,383
-0.664559,-5.95092,0.0395872,-2.18902e-08,384
-0.658407,-5.95482,0.0394657,-2.18651e-08,385
-0.652255,-5.95871,0.0393442,-2.18401e-08,386
-0.646103,-5.9626,0.0392228,-2.18149e-08,387
-0.639951,-5.9665,0.0391013,-2.17898e-08,388
-0.633799,-5.97039,0.0389798,-2.17646e-08,389
-0.627647,-5.97428,0.0388583,-2.17394e-08,390
-0.621495,-5.97818,0.0387369,-2.17142e-08,391
-0.615343,-5.98207,0.0386154,-2.16889e-08,392
-0.609191,-5.98596,0.0384939,-2.16637e-08,393
-0.603039,-5.98986,0.0383724,-2.16383e-08,394
-0.596888,-5.99375,0.0382509,-2.1613e-08,395
-0.590736,-5.99764,0.0381295,-2.15876e-08,396
-0.584584,-6.00154,0.038008,-2.15622e-08,397
-0.578432,-6.00543,0.0378865,-2.15368e-08,398
-0.57228,-6.00932,0.037765,-2.15114e-08,399
-0.566128,-6.01322,0.0376435,-2.14859e-08,400
-0.559976,-6.01711,0.0375221,-2.14604e-08,401
-0.553824,-6.021,0.0374006,-2.14349e-08,402
-0.547672,-6.02489,0.0372791,-2.14093e-08,403
-0.54152,-6.02879,0.0371576,-2.13837e-08,404
-0.535368,-6.03268,0.0370361,-2.13581e-08,405
-0.529217,-6.03657,0.0369147,-2.13325e-08,406
-0.523065,-6.04047,0.0367932,-2.13068e-08,407
-0.516913,-6.04436,0.0366717,-2.12812e-08,408
-0.510761,-6.04825,0.0365502,-2.12555e-08,409
-0.504609,-6.05215,0.0364287,-2.12297e-08,410
-0.498457,-6.05604,0.0363073,-2.1204e-08,411
-0.492305,-6.05993,0.0361858,-2.11782e-08,412
-0.486153,-6.06383,0.0360643,-2.11524e-08,413
-0.480001,-6.06772,0.0359428,-2.11266e-08,414
-0.473849,-6.07161,0.0358213,-2.11007e-08,415
-0.467697,-6.07551,0.0356999,-2.10749e-08,416
-0.461545,-6.0794,0.0355784,-2.1049e-08,417
-0.455394,-6.08329,0.0354569,-2.10231e-08,418
-0.449242,-6.08719,0.0353354,-2.09971e-08,419
-0.44309,-6.09108,0.0352139,-2.09712e-08,420
-0.436938,-6.09497,0.0350925,-2.09452e-08,421
-0.430786,-6.09886,0.034971,-2.09192e-08,422
-0.424634,-6.10276,0.0348495,-2.08932e-08,423
-0.418482,-6.10665,0.034728,-2.08671e-08,424
-0.41233,-6.11054,0.0346065,-2.0841e-08,425
-0.406178,-6.11444,0.0344851,-2.0815e-08,426
-0.400026,-6.11833,0.0343636,-2.07888e-08,427
-0.393874,-6.12222,0.0342421,-2.07627e-08,428
-0.387722,-6.12612,0.0341206,-2.07366e-08,429
-0.38157,-6.13001,0.0339991,-2.07104e-08,430
-0.375418,-6.1339,0.0338776,-2.06842e-08,431
-0.369267,-6.1378,0.0337562,-2.0658e-08,432
-0.363115,-6.14169,0.0336347,-2.06318e-08,433
-0.356963,-6.14558,0.0335132,-2.06055e-08,434
-0.350811,-6.14947,0.0333917,-2.05793e-08,435
-0.344659,-6.15337,0.0332702,-2.0553e-08,436
-0.338507,-6.15726,0.0331488,-2.05267e-08,437
-0.332355,-6.16115,0.0330273,-2.05003e-08,438
-0.326203,-6.16505,0.0329058,-2.0474e-08,439
-0.320051,-6.16894,0.0327843,-2.04476e-08,440
-0.313899,-6.17283,0.0326628,-2.04213e-08,441
-0.307747,-6.17672,0.0325414,-2.03949e-08,442
-0.301595,-6.18062,0.0324199,-2.03685e-08,443
-0.295443,-6.18451,0.0322984,-2.0342e-08,444
-0.289291,-6.1884,0.0321769,-2.03156e-08,445
-0.283139,-6.1923,0.0320554,-2.02891e-08,446
-0.276988,-6.19619,0.0319339,-2.02626e-08,447
-0.270836,-6.20008,0.0318125,-2.02361e-08,448
-0.264684,-6.20398,0.031691,-2.02096e-08,449
-0.258532,-6.20787,0.0315695,-2.01831e-08,450
-0.25238,-6.21176,0.031448,-2.01565e-08,451
-0.246228,-6.21565,0.0313265,-2.013e-08,452
-0.240076,-6.21955,0.0312051,-2.01034e-08,453
-0.233924,-6.22344,0.0310836,-2.00768e-08,454
-0.227772,-6.22733,0.0309621,-2.00502e-08,455
-0.22162,-6.23122,0.0308406,-2.00236e-08,456
-0.215468,-6.23512,0.0307191,-1.9997e-08,457
-0.209316,-6.23901,0.0305976,-1.99703e-08,458
-0.203164,-6.2429,0.0304762,-1.99436e-08,459
-0.197012,-6.2468,0.0303547,-1.9917e-08,460
-0.19086,-6.25069,0.0302332,-1.98903e-08,461
-0.184708,-6.25458,0.0301117,-1.98636e-08,462
-0.178557,-6.25847,0.0299902,-1.98368e-08,463
-0.172405,-6.26237,0.0298688,-1.98101e-08,464
-0.166253,-6.26626,0.0297473,-1.97833e-08,465
-0.160101,-6.27015,0.0296258,-1.97566e-08,466
-0.153949,-6.27405,0.0295043,-1.97298e-08,467
-0.147797,-6.27794,0.0293828,-1.9703e-08,468
-0.141645,-6.28183,0.0292613,-1.96762e-08,469
-0.135493,-6.28572,0.0291399,-1.96494e-08,470
-0.129341,-6.28962,0.0290184,-1.96226e-08,471
-0.123189,-6.29351,0.0288969,-1.95957e-08,472
-0.117037,-6.2974,0.0287754,-1.95689e-08,473
-0.110885,-6.30129,0.0286539,-1.9542e-08,474
-0.104733,-6.30519,0.0285324,-1.95152e-08,475
-0.0985813,-6.30908,0.028411,-1.94883e-08,476
-0.0924293,-6.31297,0.0282895,-1.94614e-08,477
-0.0862774,-6.31687,0.028168,-1.94345e-08,478
-0.0801254,-6.32076,0.0280465,-1.94076e-08,479
-0.0739735,-6.32465,0.027925,-1.93806e-08,480
-0.0678216,-6.32854,0.0278035,-1.93537e-08,481
-0.0616696,-6.33244,0.0276821,-1.93268e-08,482
