Px,Py,Pz,E,t
1.70182,-9.9282,0.104867,-4.40689e-09,87
1.70705,-9.92754,0.104647,-4.4067e-09,88
1.71229,-9.92687,0.104428,-4.40651e-09,89
1.71753,-9.9262,0.104208,-4.40632e-09,90
1.72276,-9.92554,0.103988,-4.40613e-09,91
1.728,-9.92487,0.103769,-4.40593e-09,92
1.73323,-9.9242,0.103549,-4.40573e-09,93
1.73847,-9.92354,0.103329,-4.40553e-09,94
1.74371,-9.92287,0.10311,-4.40533e-09,95
1.74894,-9.9222,0.10289,-4.40513e-09,96
1.75418,-9.92153,0.102671,-4.40492e-09,97
1.75942,-9.92087,0.102451,-4.40471e-09,98
1.76465,-9.9202,0.102231,-4.4045e-09,99
1.76989,-9.91953,0.102012,-4.40429e-09,100
1.77512,-9.91887,0.101792,-4.40407e-09,101
1.78036,-9.9182,0.101572,-4.40385e-09,102
1.7856,-9.91753,0.101353,-4.40363e-09,103
1.79083,-9.91686,0.101133,-4.40341e-09,104
1.79607,-9.9162,0.100914,-4.40318e-09,105
1.80131,-9.91553,0.100694,-4.40296e-09,106
1.80654,-9.91486,0.100474,-4.40273e-09,107
1.81178,-9.9142,0.100255,-4.40249e-09,108
1.81702,-9.91353,0.100035,-4.40226e-09,109
1.82225,-9.91286,0.0998154,-4.40202e-09,110
1.82749,-9.9122,0.0995957,-4.40178e-09,111
1.83272,-9.91153,0.0993761,-4.40154e-09,112
1.83796,-9.91086,0.0991565,-4.4013e-09,113
1.8432,-9.91019,0.0989368,-4.40105e-09,114
1.84843,-9.90953,0.0987172,-4.40081e-09,115
1.85367,-9.90886,0.0984976,-4.40056e-09,116
1.85891,-9.90819,0.0982779,-4.4003e-09,117
1.86414,-9.90753,0.0980583,-4.40005e-09,118
1.86938,-9.90686,0.0978387,-4.39979e-09,119
1.87461,-9.90619,0.0976191,-4.39953e-09,120
1.87985,-9.90553,0.0973994,-4.39927e-09,121
1.88509,-9.90486,0.0971798,-4.39901e-09,122
1.89032,-9.90419,0.0969602,-4.39874e-09,123
1.89556,-9.90352,0.0967405,-4.39847e-09,124
1.9008,-9.90286,0.0965209,-4.3982e-09,125
1.90603,-9.90219,0.0963013,-4.39793e-09,126
1.91127,-9.90152,0.0960816,-4.39765e-09,127
1.9165,-9.90086,0.095862,-4.39737e-09,128
1.92174,-9.90019,0.0956424,-4.39709e-09,129
1.92698,-9.89952,0.0954227,-4.39681e-09,130
1.93221,-9.89885,0.0952031,-4.39653e-09,131
1.93745,-9.89819,0.0949835,-4.39624e-09,132
1.94269,-9.89752,0.0947639,-4.39595e-09,133
1.94792,-9.89685,0.0945442,-4.39566e-09,134
1.95316,-9.89619,0.0943246,-4.39537e-09,135
1.9584,-9.89552,0.094105,-4.39507e-09,136
1.96363,-9.89485,0.0938853,-4.39477e-09,137
1.96887,-9.89419,0.0936657,-4.39447e-09,138
1.9741,-9.89352,0.0934461,-4.39417e-09,139
1.97934,-9.89285,0.0932264,-4.39386e-09,140
1.98458,-9.89218,0.0930068,-4.39356e-09,141
1.98981,-9.89152,0.0927872,-4.39325e-09,142
1.99505,-9.89085,0.0925675,-4.39294e-09,143
2.00029,-9.89018,0.0923479,-4.39262e-09,144
2.00552,-9.88952,0.0921283,-4.39231e-09,145
2.01076,-9.88885,0.0919086,-4.39199e-09,146
2.01599,-9.88818,0.091689,-4.39167e-09,147
2.02123,-9.88751,0.0914694,-4.39134e-09,148
2.02647,-9.88685,0.0912498,-4.39102e-09,149
2.0317,-9.88618,0.0910301,-4.39069e-09,150
2.03694,-9.88551,0.0908105,-4.39036e-09,151
2.04218,-9.88485,0.0905909,-4.39003e-09,152
2.04741,-9.88418,0.0903712,-4.3897e-09,153
2.05265,-9.88351,0.0901516,-4.38936e-09,154
2.05788,-9.88285,0.089932,-4.38902e-09,155
2.06312,-9.88218,0.0897123,-4.38868e-09,156
2.06836,-9.88151,0.0894927,-4.38834e-09,157
2.07359,-9.88084,0.0892731,-4.38799e-09,158
2.07883,-9.88018,0.0890534,-4.38764e-09,159
2.08407,-9.87951,0.0888338,-4.38729e-09,160
2.0893,-9.87884,0.0886142,-4.38694e-09,161
2.09454,-9.87818,0.0883945,-4.38659e-09,162
2.09977,-9.87751,0.0881749,-4.38623e-09,163
2.10501,-9.87684,0.0879553,-4.38587e-09,164
2.11025,-9.87617,0.0877357,-4.38551e-09,165
2.11548,-9.87551,0.087516,-4.38515e-09,166
2.12072,-9.87484,0.0872964,-4.38478e-09,167
2.12596,-9.87417,0.0870768,-4.38441e-09,168
2.13119,-9.87351,0.0868571,-4.38404e-09,169
2.13643,-9.87284,0.0866375,-4.38367e-09,170
2.14167,-9.87217,0.0864179,-4.38329e-09,171
2.1469,-9.8715,0.0861982,-4.38292e-09,172
2.15214,-9.87084,0.0859786,-4.38254e-09,173
2.15737,-9.87017,0.085759,-4.38216e-09,174
2.16261,-9.8695,0.0855393,-4.38177e-09,175
2.16785,-9.86884,0.0853197,-4.38139e-09,176
2.17308,-9.86817,0.0851001,-4.381e-09,177
2.17832,-9.8675,0.0848804,-4.38061e-09,178
2.18356,-9.86684,0.0846608,-4.38022e-09,179
2.18879,-9.86617,0.0844412,-4.37982e-09,180
2.19403,-9.8655,0.0842215,-4.37943e-09,181
2.19926,-9.86483,0.0840019,-4.37903e-09,182
2.2045,-9.86417,0.0837823,-4.37862e-09,183
2.20974,-9.8635,0.0835627,-4.37822e-09,184
2.21497,-9.86283,0.083343,-4.37781e-09,185
2.22021,-9.86217,0.0831234,-4.37741e-09,186
2.22545,-9.8615,0.0829038,-4.377e-09,187
2.23068,-9.86083,0.0826841,-4.37658e-09,188
2.23592,-9.86016,0.0824645,-4.37617e-09,189
2.24115,-9.8595,0.0822449,-4.37575e-09,190
2.24639,-9.85883,0.0820252,-4.37533e-09,191
2.25163,-9.85816,0.0818056,-4.37491e-09,192
2.25686,-9.8575,0.081586,-4.37449e-09,193
2.2621,-9.85683,0.0813663,-4.37406e-09,194
2.26734,-9.85616,0.0811467,-4.37363e-09,195
2.27257,-9.85549,0.0809271,-4.3732e-09,196
2.27781,-9.85483,0.0807074,-4.37277e-09,197
2.28304,-9.85416,0.0804878,-4.37234e-09,198
2.28828,-9.85349,0.0802682,-4.3719e-09,199
2.29352,-9.85283,0.0800486,-4.37146e-09,200
2.29875,-9.85216,0.0798289,-4.37102e-09,201
2.30399,-9.85149,0.0796093,-4.37057e-09,202
2.30923,-9.85082,0.0793897,-4.37013e-09,203
2.31446,-9.85016,0.07917,-4.36968e-09,204
2.3197,-9.84949,0.0789504,-4.36923e-09,205
2.32494,-9.84882,0.0787308,-4.36878e-09,206
2.33017,-9.84816,0.0785111,-4.36832e-09,207
2.33541,-9.84749,0.0782915,-4.36787e-09,208
2.34064,-9.84682,0.0780719,-4.36741e-09,209
2.34588,-9.84615,0.0778522,-4.36695e-09,210
2.35112,-9.84549,0.0776326,-4.36648e-09,211
2.35635,-9.84482,0.077413,-4.36602e-09,212
2.36159,-9.84415,0.0771933,-4.36555e-09,213
2.36683,-9.84349,0.0769737,-4.36508e-09,214
2.37206,-9.84282,0.0767541,-4.36461e-09,215
2.3773,-9.84215,0.0765344,-4.36413e-09,216
2.38253,-9.84149,0.0763148,-4.36366e-09,217
2.38777,-9.84082,0.0760952,-4.36318e-09,218
2.39301,-9.84015,0.0758755,-4.3627e-09,219
2.39824,-9.83948,0.0756559,-4.36221e-09,220
2.40348,-9.83882,0.0754363,-4.36173e-09,221
2.40872,-9.83815,0.0752167,-4.36124e-09,222
2.41395,-9.83748,0.074997,-4.36075e-09,223
2.41919,-9.83682,0.0747774,-4.36026e-09,224
2.42442,-9.83615,0.0745578,-4.35976e-09,225
2.42966,-9.83548,0.0743381,-4.35927e-09,226
2.4349,-9.83481,0.0741185,-4.35877e-09,227
2.44013,-9.83415,0.0738989,-4.35827e-09,228
2.44537,-9.83348,0.0736792,-4.35777e-09,229
2.45061,-9.83281,0.0734596,-4.35726e-09,230
2.45584,-9.83215,0.07324,-4.35675e-09,231
2.46108,-9.83148,0.0730203,-4.35625e-09,232
2.46631,-9.83081,0.0728007,-4.35573e-09,233
2.47155,-9.83014,0.0725811,-4.35522e-09,234
2.47679,-9.82948,0.0723614,-4.3547e-09,235
2.48202,-9.82881,0.0721418,-4.35419e-09,236
2.48726,-9.82814,0.0719222,-4.35367e-09,237
2.4925,-9.82748,0.0717025,-4.35314e-09,238
2.49773,-9.82681,0.0714829,-4.35262e-09,239
2.50297,-9.82614,0.0712633,-4.35209e-09,240
2.5082,-9.82547,0.0710437,-4.35156e-09,241
2.51344,-9.82481,0.070824,-4.35103e-09,242
2.51868,-9.82414,0.0706044,-4.3505e-09,243
2.52391,-9.82347,0.0703848,-4.34996e-09,244
2.52915,-9.82281,0.0701651,-4.34943e-09,245
2.53439,-9.82214,0.0699455,-4.34889e-09,246
2.53962,-9.82147,0.0697259,-4.34835e-09,247
2.54486,-9.8208,0.0695062,-4.3478e-09,248
2.55009,-9.82014,0.0692866,-4.34726e-09,249
2.55533,-9.81947,0.069067,-4.34671e-09,250
2.56057,-9.8188,0.0688473,-4.34616e-09,251
2.5658,-9.81814,0.0686277,-4.3456e-09,252
2.57104,-9.81747,0.0684081,-4.34505e-09,253
2.57628,-9.8168,0.0681884,-4.34449e-09,254
2.58151,-9.81613,0.0679688,-4.34393e-09,255
2.58675,-9.81547,0.0677492,-4.34337e-09,256
2.59198,-9.8148,0.0675295,-4.34281e-09,257
2.59722,-9.81413,0.0673099,-4.34224e-09,258
2.60246,-9.81347,0.0670903,-4.34168e-09,259
2.60769,-9.8128,0.0668706,-4.34111e-09,260
2.61293,-9.81213,0.066651,-4.34053e-09,261
2.61817,-9.81146,0.0664314,-4.33996e-09,262
2.6234,-9.8108,0.0662117,-4.33938e-09,263
2.62864,-9.81013,0.0659921,-4.33881e-09,264
2.63388,-9.80946,0.0657725,-4.33823e-09,265
2.63911,-9.8088,0.0655529,-4.33764e-09,266
2.64435,-9.80813,0.0653332,-4.33706e-09,267
2.64958,-9.80746,0.0651136,-4.33647e-09,268
2.65482,-9.80679,0.064894,-4.33588e-09,269
2.66006,-9.80613,0.0646743,-4.33529e-09,270
2.66529,-9.80546,0.0644547,-4.3347e-09,271
2.67053,-9.80479,0.0642351,-4.3341e-09,272
2.67577,-9.80412,0.0640154,-4.33351e-09,273
2.681,-9.80346,0.0637958,-4.33291e-09,274
2.68624,-9.80279,0.0635762,-4.33231e-09,275
2.69147,-9.80212,0.0633565,-4.3317e-09,276
2.69671,-9.80146,0.0631369,-4.3311e-09,277
2.70195,-9.80079,0.0629173,-4.33049e-09,278
2.70718,-9.80012,0.0626976,-4.32988e-09,279
2.71242,-9.79945,0.062478,-4.32927e-09,280
2.71766,-9.79879,0.0622584,-4.32865e-09,281
2.72289,-9.79812,0.0620387,-4.32804e-09,282
2.72813,-9.79745,0.0618191,-4.32742e-09,283
2.73336,-9.79679,0.0615995,-4.3268e-09,284
2.7386,-9.79612,0.0613798,-4.32617e-09,285
2.74384,-9.79545,0.0611602,-4.32555e-09,286
2.74907,-9.79478,0.0609406,-4.32492e-09,287
2.75431,-9.79412,0.0607209,-4.32429e-09,288
2.75955,-9.79345,0.0605013,-4.32366e-09,289
2.76478,-9.79278,0.0602817,-4.32303e-09,290
2.77002,-9.79212,0.0600621,-4.32239e-09,291
2.77525,-9.79145,0.0598424,-4.32176e-09,292
2.78049,-9.79078,0.0596228,-4.32112e-09,293
2.78573,-9.79011,0.0594032,-4.32047e-09,294
2.79096,-9.78945,0.0591835,-4.31983e-09,295
2.7962,-9.78878,0.0589639,-4.31919e-09,296
2.80144,-9.78811,0.0587443,-4.31854e-09,297
2.80667,-9.78745,0.0585246,-4.31789e-09,298
2.81191,-9.78678,0.058305,-4.31724e-09,299
2.81714,-9.78611,0.0580854,-4.31658e-09,300
2.82238,-9.78544,0.0578657,-4.31593e-09,301
2.82762,-9.78478,0.0576461,-4.31527e-09,302
2.83285,-9.78411,0.0574265,-4.31461e-09,303
2.83809,-9.78344,0.0572068,-4.31394e-09,304
2.84333,-9.78278,0.0569872,-4.31328e-09,305
2.84856,-9.78211,0.0567676,-4.31261e-09,306
2.8538,-9.78144,0.0565479,-4.31195e-09,307
2.85903,-9.78077,0.0563283,-4.31127e-09,308
2.86427,-9.78011,0.0561087,-4.3106e-09,309
2.86951,-9.77944,0.055889,-4.30993e-09,310
2.87474,-9.77877,0.0556694,-4.30925e-09,311
2.87998,-9.7781,0.0554498,-4.30857e-09,312
2.88522,-9.77744,0.0552301,-4.30789e-09,313
2.89045,-9.77677,0.0550105,-4.30721e-09,314
2.89569,-9.7761,0.0547909,-4.30652e-09,315
2.90092,-9.77544,0.0545712,-4.30584e-09,316
2.90616,-9.77477,0.0543516,-4.30515e-09,317
2.9114,-9.7741,0.054132,-4.30445e-09,318
2.91663,-9.77343,0.0539124,-4.30376e-09,319
2.92187,-9.77277,0.0536927,-4.30307e-09,320
2.92711,-9.7721,0.0534731,-4.30237e-09,321
2.93234,-9.77143,0.0532535,-4.30167e-09,322
2.93758,-9.77077,0.0530338,-4.30097e-09,323
2.94281,-9.7701,0.0528142,-4.30026e-09,324
2.94805,-9.76943,0.0525946,-4.29956e-09,325
2.95329,-9.76876,0.0523749,-4.29885e-09,326
2.95852,-9.7681,0.0521553,-4.29814e-09,327
2.96376,-9.76743,0.0519357,-4.29743e-09,328
2.969,-9.76676,0.051716,-4.29672e-09,329
2.97423,-9.7661,0.0514964,-4.296e-09,330
2.97947,-9.76543,0.0512768,-4.29528e-09,331
2.9847,-9.76476,0.0510571,-4.29456e-09,332
2.98994,-9.76409,0.0508375,-4.29384e-09,333
2.99518,-9.76343,0.0506179,-4.29312e-09,334
3.00041,-9.76276,0.0503982,-4.29239e-09,335
3.00565,-9.76209,0.0501786,-4.29166e-09,336
3.01089,-9.76142,0.049959,-4.29093e-09,337
3.01612,-9.76076,0.0497393,-4.2902e-09,338
3.02136,-9.76009,0.0495197,-4.28947e-09,339
3.02659,-9.75942,0.0493001,-4.28873e-09,340
3.03183,-9.75876,0.0490804,-4.28799e-09,341
3.03707,-9.75809,0.0488608,-4.28725e-09,342
3.0423,-9.75742,0.0486412,-4.28651e-09,343
3.04754,-9.75675,0.0484215,-4.28577e-09,344
3.05278,-9.75609,0.0482019,-4.28502e-09,345
3.05801,-9.75542,0.0479823,-4.28427e-09,346
3.06325,-9.75475,0.0477626,-4.28352e-09,347
3.06848,-9.75409,0.047543,-4.28277e-09,348
3.07372,-9.75342,0.0473234,-4.28202e-09,349
3.07896,-9.75275,0.0471038,-4.28126e-09,350
3.08419,-9.75208,0.0468841,-4.2805e-09,351
3.08943,-9.75142,0.0466645,-4.27974e-09,352
3.09467,-9.75075,0.0464449,-4.27898e-09,353
3.0999,-9.75008,0.0462252,-4.27822e-09,354
3.10514,-9.74941,0.0460056,-4.27745e-09,355
3.11037,-9.74875,0.045786,-4.27668e-09,356
3.11561,-9.74808,0.0455663,-4.27591e-09,357
3.12085,-9.74741,0.0453467,-4.27514e-09,358
3.12608,-9.74675,0.0451271,-4.27437e-09,359
3.13132,-9.74608,0.0449074,-4.27359e-09,360
3.13656,-9.74541,0.0446878,-4.27281e-09,361
3.14179,-9.74474,0.0444682,-4.27203e-09,362
3.14703,-9.74408,0.0442485,-4.27125e-09,363
3.15226,-9.74341,0.0440289,-4.27047e-09,364
3.1575,-9.74274,0.0438093,-4.26968e-09,365
3.16274,-9.74207,0.0435896,-4.26889e-09,366
3.16797,-9.74141,0.04337,-4.2681e-09,367
3.17321,-9.74074,0.0431504,-4.26731e-09,368
3.17845,-9.74007,0.0429307,-4.26652e-09,369
3.18368,-9.73941,0.0427111,-4.26572e-09,370
3.18892,-9.73874,0.0424915,-4.26492e-09,371
3.19415,-9.73807,0.0422718,-4.26412e-09,372
3.19939,-9.7374,0.0420522,-4.26332e-09,373
3.20463,-9.73674,0.0418326,-4.26252e-09,374
3.20986,-9.73607,0.0416129,-4.26171e-09,375
3.2151,-9.7354,0.0413933,-4.26091e-09,376
3.22034,-9.73474,0.0411737,-4.2601e-09,377
3.22557,-9.73407,0.040954,-4.25929e-09,378
3.23081,-9.7334,0.0407344,-4.25847e-09,379
3.23604,-9.73273,0.0405148,-4.25766e-09,380
3.24128,-9.73207,0.0402951,-4.25684e-09,381
3.24652,-9.7314,0.0400755,-4.25602e-09,382
3.25175,-9.73073,0.0398559,-4.2552e-09,383
3.25699,-9.73006,0.0396362,-4.25438e-09,384
3.26223,-9.7294,0.0394166,-4.25355e-09,385
3.26746,-9.72873,0.039197,-4.25273e-09,386
3.2727,-9.72806,0.0389774,-4.2519e-09,387
3.27793,-9.7274,0.0387577,-4.25107e-09,388
3.28317,-9.72673,0.0385381,-4.25023e-09,389
3.28841,-9.72606,0.0383185,-4.2494e-09,390
3.29364,-9.72539,0.0380988,-4.24856e-09,391
3.29888,-9.72473,0.0378792,-4.24772e-09,392
3.30412,-9.72406,0.0376596,-4.24688e-09,393
3.30935,-9.72339,0.0374399,-4.24604e-09,394
3.31459,-9.72272,0.0372203,-4.2452e-09,395
3.31982,-9.72206,0.0370007,-4.24435e-09,396
3.32506,-9.72139,0.036781,-4.2435e-09,397
3.3303,-9.72072,0.0365614,-4.24265e-09,398
3.33553,-9.72006,0.0363418,-4.2418e-09,399
3.34077,-9.71939,0.0361221,-4.24095e-09,400
3.34601,-9.71872,0.0359025,-4.24009e-09,401
3.35124,-9.71805,0.0356829,-4.23923e-09,402
3.35648,-9.71739,0.0354632,-4.23837e-09,403
3.36171,-9.71672,0.0352436,-4.23751e-09,404
3.36695,-9.71605,0.035024,-4.23665e-09,405
3.37219,-9.71538,0.0348043,-4.23578e-09,406
3.37742,-9.71472,0.0345847,-4.23492e-09,407
3.38266,-9.71405,0.0343651,-4.23405e-09,408
3.38789,-9.71338,0.0341454,-4.23318e-09,409
3.39313,-9.71272,0.0339258,-4.2323e-09,410
3.39837,-9.71205,0.0337062,-4.23143e-09,411
3.4036,-9.71138,0.0334865,-4.23055e-09,412
3.40884,-9.71071,0.0332669,-4.22967e-09,413
3.41408,-9.71005,0.0330473,-4.22879e-09,414
3.41931,-9.70938,0.0328276,-4.22791e-09,415
3.42455,-9.70871,0.032608,-4.22703e-09,416
3.42978,-9.70804,0.0323884,-4.22614e-09,417
3.43502,-9.70738,0.0321687,-4.22525e-09,418
3.44026,-9.70671,0.0319491,-4.22436e-09,419
3.44549,-9.70604,0.0317295,-4.22347e-09,420
3.45073,-9.70538,0.0315098,-4.22258e-09,421
3.45597,-9.70471,0.0312902,-4.22168e-09,422
3.4612,-9.70404,0.0310706,-4.22079e-09,423
3.46644,-9.70337,0.0308509,-4.21989e-09,424
3.47167,-9.70271,0.0306313,-4.21899e-09,425
3.47691,-9.70204,0.0304117,-4.21808e-09,426
3.48215,-9.70137,0.030192,-4.21718e-09,427
3.48738,-9.7007,0.0299724,-4.21627e-09,428
3.49262,-9.70004,0.0297528,-4.21537e-09,429
3.49786,-9.69937,0.0295332,-4.21445e-09,430
3.50309,-9.6987,0.0293135,-4.21354e-09,431
3.50833,-9.69804,0.0290939,-4.21263e-09,432
3.51356,-9.69737,0.0288743,-4.21171e-09,433
3.5188,-9.6967,0.0286546,-4.2108e-09,434
3.52404,-9.69603,0.028435,-4.20988e-09,435
3.52927,-9.69537,0.0282154,-4.20896e-09,436
3.53451,-9.6947,0.0279957,-4.20803e-09,437
3.53975,-9.69403,0.0277761,-4.20711e-09,438
3.54498,-9.69336,0.0275565,-4.20618e-09,439
3.55022,-9.6927,0.0273368,-4.20525e-09,440
3.55545,-9.69203,0.0271172,-4.20432e-09,441
3.56069,-9.69136,0.0268976,-4.20339e-09,442
3.56593,-9.6907,0.0266779,-4.20246e-09,443
3.57116,-9.69003,0.0264583,-4.20152e-09,444
3.5764,-9.68936,0.0262387,-4.20058e-09,445
3.58164,-9.68869,0.026019,-4.19964e-09,446
3.58687,-9.68803,0.0257994,-4.1987e-09,447
3.59211,-9.68736,0.0255798,-4.19776e-09,448
3.59734,-9.68669,0.0253601,-4.19681e-09,449
3.60258,-9.68602,0.0251405,-4.19587e-09,450
3.60782,-9.68536,0.0249209,-4.19492e-09,451
3.61305,-9.68469,0.0247012,-4.19397e-09,452
3.61829,-9.68402,0.0244816,-4.19301e-09,453
3.62353,-9.68335,0.024262,-4.19206e-09,454
3.62876,-9.68269,0.0240423,-4.1911e-09,455
3.634,-9.68202,0.0238227,-4.19015e-09,456
3.63923,-9.68135,0.0236031,-4.18919e-09,457
3.64447,-9.68069,0.0233834,-4.18823e-09,458
3.64971,-9.68002,0.0231638,-4.18726e-09,459
3.65494,-9.67935,0.0229442,-4.1863e-09,460
3.66018,-9.67868,0.0227245,-4.18533e-09,461
3.66541,-9.67802,0.0225049,-4.18436e-09,462
3.67065,-9.67735,0.0222853,-4.18339e-09,463
3.67589,-9.67668,0.0220656,-4.18242e-09,464
3.68112,-9.67601,0.021846,-4.18145e-09,465
3.68636,-9.67535,0.0216264,-4.18047e-09,466
3.6916,-9.67468,0.0214067,-4.1795e-09,467
3.69683,-9.67401,0.0211871,-4.17852e-09,468
3.70207,-9.67335,0.0209675,-4.17754e-09,469
3.7073,-9.67268,0.0207478,-4.17655e-09,470
3.71254,-9.67201,0.0205282,-4.17557e-09,471
3.71778,-9.67134,0.0203086,-4.17458e-09,472
3.72301,-9.67068,0.0200889,-4.1736e-09,473
3.72825,-9.67001,0.0198693,-4.17261e-09,474
3.73349,-9.66934,0.0196497,-4.17161e-09,475
3.73872,-9.66867,0.0194301,-4.17062e-09,476
3.74396,-9.66801,0.0192104,-4.16963e-09,477
3.74919,-9.66734,0.0189908,-4.16863e-09,478
3.75443,-9.66667,0.0187712,-4.16763e-09,479
3.75967,-9.666,0.0185515,-4.16663e-09,480
3.7649,-9.66534,0.0183319,-4.16563e-09,481
3.77014,-9.66467,0.0181123,-4.16463e-09,482
3.77538,-9.664,0.0178926,-4.16362e-09,483
3.78061,-9.66334,0.017673,-4.16261e-09,484
3.78585,-9.66267,0.0174534,-4.1616e-09,485
3.79108,-9.662,0.0172337,-4.16059e-09,486
3.79632,-9.66133,0.0170141,-4.15958e-09,487
3.80156,-9.66067,0.0167945,-4.15857e-09,488
3.80679,-9.66,0.0165748,-4.15755e-09,489
3.81203,-9.65933,0.0163552,-4.15653e-09,490
3.81726,-9.65866,0.0161356,-4.15551e-09,491
3.8225,-9.658,0.0159159,-4.15449e-09,492
3.82774,-9.65733,0.0156963,-4.15347e-09,493
3.83297,-9.65666,0.0154767,-4.15245e-09,494
3.83821,-9.65599,0.015257,-4.15142e-09,495
3.84345,-9.65533,0.0150374,-4.15039e-09,496
3.84868,-9.65466,0.0148178,-4.14936e-09,497
3.85392,-9.65399,0.0145981,-4.14833e-09,498
3.85915,-9.65333,0.0143785,-4.1473e-09,499
3.86439,-9.65266,0.0141589,-4.14626e-09,500
3.86963,-9.65199,0.0139392,-4.14523e-09,501
3.87486,-9.65132,0.0137196,-4.14419e-09,502
3.8801,-9.65066,0.0135,-4.14315e-09,503
