Px,Py,Pz,E,t
3.60644,-0.157919,-0.210282,2.93544e-10,175
3.62627,-0.154738,-0.211382,2.94641e-10,176
3.64609,-0.151556,-0.212483,2.95727e-10,177
3.66592,-0.148375,-0.213583,2.968e-10,178
3.68575,-0.145194,-0.214684,2.97863e-10,179
3.70557,-0.142012,-0.215784,2.98915e-10,180
3.7254,-0.138831,-0.216885,2.99955e-10,181
3.74523,-0.13565,-0.217985,3.00985e-10,182
3.76505,-0.132469,-0.219086,3.02004e-10,183
3.78488,-0.129287,-0.220186,3.03013e-10,184
3.80471,-0.126106,-0.221287,3.04011e-10,185
3.82453,-0.122925,-0.222387,3.05e-10,186
3.84436,-0.119743,-0.223488,3.05978e-10,187
3.86419,-0.116562,-0.224588,3.06946e-10,188
3.88401,-0.113381,-0.225689,3.07905e-10,189
3.90384,-0.110199,-0.226789,3.08854e-10,190
3.92367,-0.107018,-0.22789,3.09794e-10,191
3.94349,-0.103837,-0.22899,3.10725e-10,192
3.96332,-0.100656,-0.230091,3.11646e-10,193
3.98315,-0.0974743,-0.231191,3.12559e-10,194
4.00297,-0.094293,-0.232292,3.13462e-10,195
4.0228,-0.0911117,-0.233392,3.14357e-10,196
4.04263,-0.0879304,-0.234493,3.15243e-10,197
4.06246,-0.0847491,-0.235593,3.16121e-10,198
4.08228,-0.0815678,-0.236693,3.1699e-10,199
4.10211,-0.0783865,-0.237794,3.17851e-10,200
4.12194,-0.0752052,-0.238894,3.18704e-10,201
4.14176,-0.0720239,-0.239995,3.19548e-10,202
4.16159,-0.0688426,-0.241095,3.20385e-10,203
4.18142,-0.0656613,-0.242196,3.21214e-10,204
4.20124,-0.06248,-0.243296,3.22035e-10,205
4.22107,-0.0592987,-0.244397,3.22849e-10,206
4.2409,-0.0561174,-0.245497,3.23655e-10,207
4.26072,-0.0529361,-0.246598,3.24454e-10,208
4.28055,-0.0497548,-0.247698,3.25245e-10,209
4.30038,-0.0465735,-0.248799,3.2603e-10,210
4.3202,-0.0433922,-0.249899,3.26807e-10,211
4.34003,-0.0402109,-0.251,3.27577e-10,212
4.35986,-0.0370296,-0.2521,3.2834e-10,213
4.37968,-0.0338483,-0.253201,3.29096e-10,214
4.39951,-0.030667,-0.254301,3.29846e-10,215
4.41934,-0.0274857,-0.255402,3.30589e-10,216
4.43916,-0.0243044,-0.256502,3.31325e-10,217
4.45899,-0.0211231,-0.257603,3.32055e-10,218
4.47882,-0.0179418,-0.258703,3.32779e-10,219
4.49864,-0.0147605,-0.259804,3.33496e-10,220
4.51847,-0.0115792,-0.260904,3.34207e-10,221
4.5383,-0.00839786,-0.262005,3.34912e-10,222
4.55812,-0.00521656,-0.263105,3.35611e-10,223
4.57795,-0.00203526,-0.264206,3.36303e-10,224
4.59778,0.00114605,-0.265306,3.3699e-10,225
4.6176,0.00432735,-0.266407,3.37671e-10,226
4.63743,0.00750865,-0.267507,3.38347e-10,227
4.65726,0.0106899,-0.268608,3.39016e-10,228
4.67708,0.0138712,-0.269708,3.3968e-10,229
4.69691,0.0170525,-0.270809,3.40338e-10,230
4.71674,0.0202338,-0.271909,3.40991e-10,231
4.73656,0.0234151,-0.27301,3.41639e-10,232
4.75639,0.0265965,-0.27411,3.42281e-10,233
4.77622,0.0297778,-0.275211,3.42917e-10,234
4.79604,0.0329591,-0.276311,3.43549e-10,235
4.81587,0.0361404,-0.277412,3.44175e-10,236
4.8357,0.0393217,-0.278512,3.44797e-10,237
4.85552,0.042503,-0.279613,3.45413e-10,238
4.87535,0.0456843,-0.280713,3.46024e-10,239
4.89518,0.0488656,-0.281814,3.4663e-10,240
4.915,0.0520469,-0.282914,3.47232e-10,241
4.93483,0.0552282,-0.284015,3.47828e-10,242
4.95466,0.0584095,-0.285115,3.4842e-10,243
4.97448,0.0615908,-0.286216,3.49008e-10,244
4.99431,0.0647721,-0.287316,3.4959e-10,245
5.01414,0.0679534,-0.288417,3.50168e-10,246
5.03396,0.0711347,-0.289517,3.50742e-10,247
5.05379,0.074316,-0.290618,3.51311e-10,248
5.07362,0.0774973,-0.291718,3.51875e-10,249
5.09344,0.0806786,-0.292819,3.52435e-10,250
5.11327,0.0838599,-0.293919,3.52991e-10,251
5.1331,0.0870412,-0.295019,3.53543e-10,252
5.15292,0.0902225,-0.29612,3.5409e-10,253
5.17275,0.0934038,-0.29722,3.54633e-10,254
5.19258,0.0965851,-0.298321,3.55173e-10,255
5.2124,0.0997664,-0.299421,3.55708e-10,256
5.23223,0.102948,-0.300522,3.56238e-10,257
5.25206,0.106129,-0.301622,3.56765e-10,258
5.27188,0.10931,-0.302723,3.57288e-10,259
5.29171,0.112492,-0.303823,3.57807e-10,260
5.31154,0.115673,-0.304924,3.58323e-10,261
5.33136,0.118854,-0.306024,3.58834e-10,262
5.35119,0.122035,-0.307125,3.59342e-10,263
5.37102,0.125217,-0.308225,3.59846e-10,264
5.39084,0.128398,-0.309326,3.60346e-10,265
5.41067,0.131579,-0.310426,3.60842e-10,266
5.4305,0.134761,-0.311527,3.61335e-10,267
5.45032,0.137942,-0.312627,3.61825e-10,268
5.47015,0.141123,-0.313728,3.6231e-10,269
5.48998,0.144305,-0.314828,3.62793e-10,270
5.5098,0.147486,-0.315929,3.63272e-10,271
5.52963,0.150667,-0.317029,3.63747e-10,272
5.54946,0.153848,-0.31813,3.64219e-10,273
5.56928,0.15703,-0.31923,3.64688e-10,274
5.58911,0.160211,-0.320331,3.65153e-10,275
5.60894,0.163392,-0.321431,3.65615e-10,276
5.62876,0.166574,-0.322532,3.66074e-10,277
5.64859,0.169755,-0.323632,3.66529e-10,278
5.66842,0.172936,-0.324733,3.66982e-10,279
5.68824,0.176118,-0.325833,3.67431e-10,280
5.70807,0.179299,-0.326934,3.67877e-10,281
5.7279,0.18248,-0.328034,3.6832e-10,282
5.74772,0.185661,-0.329135,3.6876e-10,283
5.76755,0.188843,-0.330235,3.69197e-10,284
5.78738,0.192024,-0.331336,3.69631e-10,285
5.8072,0.195205,-0.332436,3.70062e-10,286
5.82703,0.198387,-0.333537,3.7049e-10,287
5.84686,0.201568,-0.334637,3.70915e-10,288
5.86668,0.204749,-0.335738,3.71338e-10,289
5.88651,0.207931,-0.336838,3.71757e-10,290
5.90634,0.211112,-0.337939,3.72174e-10,291
5.92616,0.214293,-0.339039,3.72588e-10,292
5.94599,0.217474,-0.34014,3.72999e-10,293
5.96582,0.220656,-0.34124,3.73407e-10,294
5.98564,0.223837,-0.342341,3.73813e-10,295
6.00547,0.227018,-0.343441,3.74216e-10,296
6.0253,0.2302,-0.344542,3.74616e-10,297
6.04512,0.233381,-0.345642,3.75014e-10,298
6.06495,0.236562,-0.346743,3.75409e-10,299
6.08478,0.239744,-0.347843,3.75802e-10,300
6.1046,0.242925,-0.348944,3.76192e-10,301
6.12443,0.246106,-0.350044,3.76579e-10,302
6.14426,0.249287,-0.351145,3.76964e-10,303
6.16408,0.252469,-0.352245,3.77346e-10,304
6.18391,0.25565,-0.353345,3.77727e-10,305
6.20374,0.258831,-0.354446,3.78104e-10,306
6.22356,0.262013,-0.355546,3.78479e-10,307
6.24339,0.265194,-0.356647,3.78852e-10,308
6.26322,0.268375,-0.357747,3.79223e-10,309
6.28304,0.271557,-0.358848,3.79591e-10,310
6.30287,0.274738,-0.359948,3.79956e-10,311
6.3227,0.277919,-0.361049,3.8032e-10,312
6.34252,0.2811,-0.362149,3.80681e-10,313
6.36235,0.284282,-0.36325,3.8104e-10,314
6.38218,0.287463,-0.36435,3.81397e-10,315
6.402,0.290644,-0.365451,3.81751e-10,316
6.42183,0.293826,-0.366551,3.82104e-10,317
6.44166,0.297007,-0.367652,3.82454e-10,318
6.46148,0.300188,-0.368752,3.82802e-10,319
6.48131,0.30337,-0.369853,3.83147e-10,320
6.50114,0.306551,-0.370953,3.83491e-10,321
6.52096,0.309732,-0.372054,3.83833e-10,322
6.54079,0.312914,-0.373154,3.84172e-10,323
6.56062,0.316095,-0.374255,3.8451e-10,324
6.58044,0.319276,-0.375355,3.84845e-10,325
6.60027,0.322457,-0.376456,3.85179e-10,326
6.6201,0.325639,-0.377556,3.8551e-10,327
6.63992,0.32882,-0.378657,3.8584e-10,328
6.65975,0.332001,-0.379757,3.86167e-10,329
6.67958,0.335183,-0.380858,3.86493e-10,330
6.6994,0.338364,-0.381958,3.86816e-10,331
6.71923,0.341545,-0.383059,3.87138e-10,332
6.73906,0.344727,-0.384159,3.87458e-10,333
6.75888,0.347908,-0.38526,3.87776e-10,334
6.77871,0.351089,-0.38636,3.88092e-10,335
6.79854,0.35427,-0.387461,3.88406e-10,336
6.81836,0.357452,-0.388561,3.88719e-10,337
6.83819,0.360633,-0.389662,3.89029e-10,338
6.85802,0.363814,-0.390762,3.89338e-10,339
6.87784,0.366996,-0.391863,3.89645e-10,340
6.89767,0.370177,-0.392963,3.8995e-10,341
6.9175,0.373358,-0.394064,3.90254e-10,342
6.93732,0.37654,-0.395164,3.90555e-10,343
6.95715,0.379721,-0.396265,3.90855e-10,344
6.97698,0.382902,-0.397365,3.91154e-10,345
6.9968,0.386083,-0.398466,3.9145e-10,346
7.01663,0.389265,-0.399566,3.91745e-10,347
7.03646,0.392446,-0.400667,3.92038e-10,348
7.05628,0.395627,-0.401767,3.9233e-10,349
7.07611,0.398809,-0.402868,3.9262e-10,350
7.09594,0.40199,-0.403968,3.92908e-10,351
7.11576,0.405171,-0.405069,3.93195e-10,352
7.13559,0.408353,-0.406169,3.9348e-10,353
7.15542,0.411534,-0.40727,3.93763e-10,354
7.17524,0.414715,-0.40837,3.94045e-10,355
7.19507,0.417896,-0.409471,3.94326e-10,356
7.2149,0.421078,-0.410571,3.94605e-10,357
7.23472,0.424259,-0.411671,3.94882e-10,358
7.25455,0.42744,-0.412772,3.95158e-10,359
7.27438,0.430622,-0.413872,3.95432e-10,360
7.2942,0.433803,-0.414973,3.95705e-10,361
7.31403,0.436984,-0.416073,3.95976e-10,362
7.33386,0.440166,-0.417174,3.96246e-10,363
7.35368,0.443347,-0.418274,3.96514e-10,364
7.37351,0.446528,-0.419375,3.96781e-10,365
7.39334,0.449709,-0.420475,3.97047e-10,366
7.41316,0.452891,-0.421576,3.97311e-10,367
7.43299,0.456072,-0.422676,3.97573e-10,368
7.45282,0.459253,-0.423777,3.97835e-10,369
7.47264,0.462435,-0.424877,3.98095e-10,370
7.49247,0.465616,-0.425978,3.98353e-10,371
7.5123,0.468797,-0.427078,3.9861e-10,372
7.53212,0.471979,-0.428179,3.98866e-10,373
7.55195,0.47516,-0.429279,3.9912e-10,374
7.57178,0.478341,-0.43038,3.99373e-10,375
7.5916,0.481522,-0.43148,3.99625e-10,376
7.61143,0.484704,-0.432581,3.99876e-10,377
7.63126,0.487885,-0.433681,4.00125e-10,378
7.65109,0.491066,-0.434782,4.00372e-10,379
7.67091,0.494248,-0.435882,4.00619e-10,380
7.69074,0.497429,-0.436983,4.00864e-10,381
7.71057,0.50061,-0.438083,4.01108e-10,382
7.73039,0.503792,-0.439184,4.01351e-10,383
7.75022,0.506973,-0.440284,4.01592e-10,384
7.77005,0.510154,-0.441385,4.01833e-10,385
7.78987,0.513335,-0.442485,4.02072e-10,386
7.8097,0.516517,-0.443586,4.02309e-10,387
7.82953,0.519698,-0.444686,4.02546e-10,388
7.84935,0.522879,-0.445787,4.02781e-10,389
7.86918,0.526061,-0.446887,4.03016e-10,390
7.88901,0.529242,-0.447988,4.03249e-10,391
7.90883,0.532423,-0.449088,4.0348e-10,392
7.92866,0.535605,-0.450189,4.03711e-10,393
7.94849,0.538786,-0.451289,4.03941e-10,394
7.96831,0.541967,-0.45239,4.04169e-10,395
7.98814,0.545148,-0.45349,4.04396e-10,396
8.00797,0.54833,-0.454591,4.04622e-10,397
8.02779,0.551511,-0.455691,4.04847e-10,398
8.04762,0.554692,-0.456792,4.05071e-10,399
8.06745,0.557874,-0.457892,4.05294e-10,400
8.08727,0.561055,-0.458993,4.05516e-10,401
8.1071,0.564236,-0.460093,4.05736e-10,402
8.12693,0.567418,-0.461194,4.05956e-10,403
8.14675,0.570599,-0.462294,4.06174e-10,404
8.16658,0.57378,-0.463395,4.06391e-10,405
8.18641,0.576961,-0.464495,4.06608e-10,406
8.20623,0.580143,-0.465596,4.06823e-10,407
8.22606,0.583324,-0.466696,4.07037e-10,408
8.24589,0.586505,-0.467797,4.0725e-10,409
8.26571,0.589687,-0.468897,4.07463e-10,410
8.28554,0.592868,-0.469997,4.07674e-10,411
8.30537,0.596049,-0.471098,4.07884e-10,412
8.32519,0.599231,-0.472198,4.08093e-10,413
8.34502,0.602412,-0.473299,4.08301e-10,414
8.36485,0.605593,-0.474399,4.08508e-10,415
8.38467,0.608774,-0.4755,4.08714e-10,416
8.4045,0.611956,-0.4766,4.08919e-10,417
8.42433,0.615137,-0.477701,4.09124e-10,418
8.44415,0.618318,-0.478801,4.09327e-10,419
8.46398,0.6215,-0.479902,4.09529e-10,420
8.48381,0.624681,-0.481002,4.0973e-10,421
8.50363,0.627862,-0.482103,4.09931e-10,422
8.52346,0.631044,-0.483203,4.1013e-10,423
8.54329,0.634225,-0.484304,4.10329e-10,424
8.56311,0.637406,-0.485404,4.10526e-10,425
8.58294,0.640587,-0.486505,4.10723e-10,426
8.60277,0.643769,-0.487605,4.10919e-10,427
8.62259,0.64695,-0.488706,4.11114e-10,428
8.64242,0.650131,-0.489806,4.11307e-10,429
8.66225,0.653313,-0.490907,4.11501e-10,430
8.68207,0.656494,-0.492007,4.11693e-10,431
8.7019,0.659675,-0.493108,4.11884e-10,432
8.72173,0.662857,-0.494208,4.12074e-10,433
8.74155,0.666038,-0.495309,4.12264e-10,434
8.76138,0.669219,-0.496409,4.12453e-10,435
8.78121,0.6724,-0.49751,4.1264e-10,436
8.80103,0.675582,-0.49861,4.12827e-10,437
8.82086,0.678763,-0.499711,4.13014e-10,438
8.84069,0.681944,-0.500811,4.13199e-10,439
8.86051,0.685126,-0.501912,4.13383e-10,440
8.88034,0.688307,-0.503012,4.13567e-10,441
8.90017,0.691488,-0.504113,4.1375e-10,442
8.91999,0.69467,-0.505213,4.13932e-10,443
8.93982,0.697851,-0.506314,4.14113e-10,444
8.95965,0.701032,-0.507414,4.14293e-10,445
8.97947,0.704213,-0.508515,4.14473e-10,446
8.9993,0.707395,-0.509615,4.14652e-10,447
9.01913,0.710576,-0.510716,4.1483e-10,448
9.03895,0.713757,-0.511816,4.15007e-10,449
9.05878,0.716939,-0.512917,4.15183e-10,450
9.07861,0.72012,-0.514017,4.15359e-10,451
9.09843,0.723301,-0.515118,4.15534e-10,452
9.11826,0.726483,-0.516218,4.15708e-10,453
9.13809,0.729664,-0.517319,4.15881e-10,454
9.15791,0.732845,-0.518419,4.16054e-10,455
9.17774,0.736026,-0.51952,4.16226e-10,456
9.19757,0.739208,-0.52062,4.16397e-10,457
9.21739,0.742389,-0.521721,4.16567e-10,458
9.23722,0.74557,-0.522821,4.16737e-10,459
9.25705,0.748752,-0.523922,4.16906e-10,460
9.27687,0.751933,-0.525022,4.17074e-10,461
9.2967,0.755114,-0.526123,4.17241e-10,462
9.31653,0.758296,-0.527223,4.17408e-10,463
9.33635,0.761477,-0.528323,4.17574e-10,464
9.35618,0.764658,-0.529424,4.17739e-10,465
9.37601,0.767839,-0.530524,4.17904e-10,466
9.39583,0.771021,-0.531625,4.18068e-10,467
9.41566,0.774202,-0.532725,4.18231e-10,468
9.43549,0.777383,-0.533826,4.18394e-10,469
9.45531,0.780565,-0.534926,4.18556e-10,470
9.47514,0.783746,-0.536027,4.18717e-10,471
9.49497,0.786927,-0.537127,4.18877e-10,472
9.51479,0.790109,-0.538228,4.19037e-10,473
9.53462,0.79329,-0.539328,4.19196e-10,474
9.55445,0.796471,-0.540429,4.19355e-10,475
9.57427,0.799652,-0.541529,4.19513e-10,476
9.5941,0.802834,-0.54263,4.1967e-10,477
9.61393,0.806015,-0.54373,4.19826e-10,478
9.63375,0.809196,-0.544831,4.19982e-10,479
9.65358,0.812378,-0.545931,4.20137e-10,480
9.67341,0.815559,-0.547032,4.20292e-10,481
9.69323,0.81874,-0.548132,4.20446e-10,482
9.71306,0.821922,-0.549233,4.20599e-10,483
9.73289,0.825103,-0.550333,4.20752e-10,484
9.75271,0.828284,-0.551434,4.20904e-10,485
9.77254,0.831465,-0.552534,4.21055e-10,486
9.79237,0.834647,-0.553635,4.21206e-10,487
9.81219,0.837828,-0.554735,4.21356e-10,488
9.83202,0.841009,-0.555836,4.21506e-10,489
9.85185,0.844191,-0.556936,4.21655e-10,490
9.87167,0.847372,-0.558037,4.21803e-10,491
9.8915,0.850553,-0.559137,4.21951e-10,492
9.91133,0.853735,-0.560238,4.22098e-10,493
9.93115,0.856916,-0.561338,4.22245e-10,494
9.95098,0.860097,-0.562439,4.22391e-10,495
9.97081,0.863278,-0.563539,4.22537e-10,496
9.99063,0.86646,-0.56464,4.22681e-10,497
10.0105,0.869641,-0.56574,4.22826e-10,498
10.0303,0.872822,-0.566841,4.22969e-10,499
10.0501,0.876004,-0.567941,4.23113e-10,500
10.0699,0.879185,-0.569042,4.23255e-10,501
10.0898,0.882366,-0.570142,4.23397e-10,502
10.1096,0.885548,-0.571243,4.23539e-10,503
10.1294,0.888729,-0.572343,4.23679e-10,504
10.1492,0.89191,-0.573444,4.2382e-10,505
10.1691,0.895091,-0.574544,4.2396e-10,506
10.1889,0.898273,-0.575645,4.24099e-10,507
10.2087,0.901454,-0.576745,4.24238e-10,508
10.2286,0.904635,-0.577846,4.24376e-10,509
10.2484,0.907817,-0.578946,4.24513e-10,510
10.2682,0.910998,-0.580047,4.2465e-10,511
10.288,0.914179,-0.581147,4.24787e-10,512
10.3079,0.917361,-0.582248,4.24923e-10,513
10.3277,0.920542,-0.583348,4.25059e-10,514
10.3475,0.923723,-0.584448,4.25194e-10,515
10.3673,0.926904,-0.585549,4.25328e-10,516
10.3872,0.930086,-0.586649,4.25462e-10,517
10.407,0.933267,-0.58775,4.25595e-10,518
10.4268,0.936448,-0.58885,4.25728e-10,519
10.4466,0.93963,-0.589951,4.25861e-10,520
